x,y,z,min_size,max_size,cell,mother
-40.86160339773079,-32.20561142071117,-1.3492030855028363,26.0,40.0,ABplaapapp,ABplaapap
-54.52389462332477,-0.4093187836845911,-1.3234961930069535,32.0,57.0,ABplaapp,ABplaap
-28.129621291023255,-24.92308445463335,-1.6153055104500729,26.0,51.0,ABplaappa,ABplaapp
-36.69839873556472,-58.0811523589144,-1.1400951286624923,26.0,37.0,ABplaappaa,ABplaappa
-15.28015974185403,-54.493102044448996,-1.0816045626247561,26.0,41.0,ABplaappap,ABplaappa
1.9125064755763403,-28.411200651816436,-1.4482249017981619,34.0,51.0,ABplaappp,ABplaapp
3.165352913879182,-54.924690823089335,-1.2794341515062195,24.0,41.0,ABplaapppa,ABplaappp
25.947369262653027,-55.06365540074601,-1.0775267945579907,28.0,41.0,ABplaapppp,ABplaappp
-19.50372368315382,23.29016839580259,-1.1679064494172091,34.0,71.0,ABplap,ABpla
-32.18288826126577,30.25773731810835,-1.2228137175876357,34.0,60.0,ABplapa,ABplap
-41.86699663001373,21.994661149425774,-1.5855405073882238,30.0,56.0,ABplapaa,ABplapa
-9.868100199408065,-13.384824326177037,-1.6558307580052736,28.0,48.0,ABplapaaa,ABplapaa
-6.027688942213418,-12.923919654511877,-1.944362873496275,26.0,41.0,ABplapaaaa,ABplapaaa
16.220289494444263,-9.188070597908103,-2.176438345194388,26.0,41.0,ABplapaaap,ABplapaaa
21.31583887152685,-17.461432654066172,-1.6712581554539556,28.0,50.0,ABplapaap,ABplapaa
27.61586094820651,-12.313445311362525,-1.9789095646820067,24.0,38.0,ABplapaapa,ABplapaap
49.06445907904762,-16.79942661977374,-1.682959408918767,28.0,38.0,ABplapaapp,ABplapaap
-9.037151579134907,24.144555427210896,-1.618062477786004,30.0,56.0,ABplapap,ABplapa
45.34877107575602,-13.25725298784521,-1.671436847740061,28.0,51.0,ABplapapa,ABplapap
98.57529876640572,-15.825671331392634,-1.6275961339866893,24.0,41.0,ABplapapaa,ABplapapa
114.74665426512696,-11.820556241878569,-1.0365475406363058,26.0,41.0,ABplapapap,ABplapapa
75.89051760101974,-13.009485479291467,-1.7213812424947115,26.0,51.0,ABplapapp,ABplapap
121.97836782011414,-9.803164937530742,-1.0665731160838763,26.0,41.0,ABplapappa,ABplapapp
128.86072076129062,-10.017282584589564,-0.5453966454956407,24.0,42.0,ABplapappp,ABplapapp
-6.772125954037842,8.871287617213781,-1.5816826051349713,36.0,62.0,ABplapp,ABplap
-13.222795722225857,3.0287031943373863,-1.4499247644355246,32.0,57.0,ABplappa,ABplapp
32.870324101582895,-26.373519843585026,-1.2591409657707238,26.0,48.0,ABplappaa,ABplappa
52.02083636822704,-29.747673608050984,-0.7092320756214485,26.0,40.0,ABplappaaa,ABplappaa
75.0006051543542,-26.47888748088336,-0.44102398313589913,26.0,41.0,ABplappaap,ABplappaa
64.21219755453956,-25.852110085210064,-1.3314254367589817,26.0,48.0,ABplappap,ABplappa
77.56556406613392,-23.10743844180425,-1.574436363947124,26.0,37.0,ABplappapa,ABplappap
98.17525067582054,-19.138777473143282,-0.7761457656565258,26.0,39.0,ABplappapp,ABplappap
23.35916635714555,-5.507310015250954,-1.4488529088299897,34.0,56.0,ABplappp,ABplapp
74.04341306898293,-24.39547262983842,-1.0173423468531069,26.0,45.0,ABplapppa,ABplappp
83.73421899450616,-20.12613313541061,0.13385091218467512,24.0,38.0,ABplapppaa,ABplapppa
95.07390757447745,-18.58851292287873,0.693573404062644,24.0,38.0,ABplapppap,ABplapppa
96.6056820016007,-23.92099439489508,-1.0011855191846515,26.0,46.0,ABplapppp,ABplappp
117.10044201564602,-10.739053439272904,0.37238158774887664,24.0,38.0,ABplappppa,ABplapppp
121.04469288672615,-4.202468073419245,1.5730784518603744,24.0,38.0,ABplappppp,ABplapppp
0.09297882580675486,-15.803164937530745,-0.34592795479355376,34.0,78.0,ABplp,ABpl
-12.98080466243819,-20.281131039225677,-0.23335277710082528,33.0,73.0,ABplpa,ABplp
-22.844733784163918,-20.34861948298529,-0.7378458433566035,35.0,58.0,ABplpaa,ABplpa
-87.12009319219776,-31.10316493753075,-0.6294800928280624,33.0,54.0,ABplpaaa,ABplpaa
-78.79239702161932,-35.44150211997878,-0.8542867419499269,30.0,47.0,ABplpaaaa,ABplpaaa
-62.09892836151641,-39.114860843963505,-0.6619532330429403,26.0,43.0,ABplpaaaaa,ABplpaaaa
-43.81530263052224,-42.81076727671204,-0.4148772096511272,26.0,40.0,ABplpaaaap,ABplpaaaa
-55.876976755639404,-39.40000466665038,-0.680749188318639,26.0,48.0,ABplpaaap,ABplpaaa
-41.657953937504566,-53.771839636325936,-0.6768743209031531,24.0,41.0,ABplpaaapa,ABplpaaap
-33.89891779292625,-54.99774325078377,-0.7732598630718277,26.0,40.0,ABplpaaapp,ABplpaaap
-56.4338900171525,-26.863643979446913,-0.5753755112934567,32.0,56.0,ABplpaap,ABplpaa
-56.7457727452029,-42.07286190722771,-1.2270060165167767,27.0,48.0,ABplpaapa,ABplpaap
-60.86621422322951,-45.93753026260814,-0.9237867383748979,26.0,40.0,ABplpaapaa,ABplpaapa
-43.77333496626356,-47.12948072700443,-1.033693859117932,26.0,40.0,ABplpaapap,ABplpaapa
-27.32532575033728,-35.84502540264702,-1.030759162595504,26.0,48.0,ABplpaapp,ABplpaap
-24.313927126033317,-49.29612268400962,-1.221502693548665,26.0,41.0,ABplpaappa,ABplpaapp
-9.088575013357262,-48.74682690936173,-1.0561505808726086,26.0,41.0,ABplpaappp,ABplpaapp
17.530093455017564,-31.713866044541813,0.1634637842851275,35.0,62.0,ABplpap,ABplpa
-51.440159004105276,-40.479997782105535,-0.14446167913372948,31.0,56.0,ABplpapa,ABplpap
-43.323295632151996,-33.35931247851435,-0.21878623083797458,26.0,48.0,ABplpapaa,ABplpapa
-25.68145610945767,-34.80044384909537,0.1536989927596614,26.0,38.0,ABplpapaaa,ABplpapaa
-8.324313252314818,-34.946702352496736,0.08805273425626002,26.0,38.0,ABplpapaap,ABplpapaa
-23.29078138463212,-34.39286450834619,-0.09009242938859707,26.0,48.0,ABplpapap,ABplpapa
-4.745608352633425,-35.98924088689784,0.1946294155616938,26.0,43.0,ABplpapapa,ABplpapap
17.960087849898223,-31.043038355252268,0.6566547320173892,24.0,40.0,ABplpapapp,ABplpapap
-8.663329871620768,-37.0588611400624,-0.01897817937501538,32.0,55.0,ABplpapp,ABplpap
-9.055438489294854,-33.8115958508797,0.137595502183103,29.0,49.0,ABplpappa,ABplpapp
-8.913421718920455,-30.27862667895555,0.47105221373142675,24.0,45.0,ABplpappaa,ABplpappa
13.133399806383464,-28.247727271748257,1.1503499608392007,24.0,42.0,ABplpappap,ABplpappa
21.264913633408025,-34.61364711782425,0.12982101389515951,26.0,53.0,ABplpappp,ABplpapp
21.49405409462396,-21.360740695106507,1.1694874899767296,24.0,39.0,ABplpapppa,ABplpappp
49.42132682189669,-15.112255846621652,1.5128208233100624,24.0,40.0,ABplpapppp,ABplpappp
35.48705820985029,-14.553782221481368,-0.5364496592937529,33.0,73.0,ABplpp,ABplp
23.184596193816574,-1.9734071520636152,-0.7653274413433915,34.0,60.0,ABplppa,ABplpp
-28.96484314848381,-24.798653659335255,-0.6666733667104425,30.0,52.0,ABplppaa,ABplppa
-16.565626544098595,-44.633105057291225,-0.7555152318523395,26.0,45.0,ABplppaaa,ABplppaa
-18.097865097295234,-36.4314477658136,0.19918445967369933,26.0,38.0,ABplppaaaa,ABplppaaa
-6.8756428750730105,-44.73952857389441,-0.011926651437411676,24.0,37.0,ABplppaaap,ABplppaaa
6.697950198520061,-39.735199569565374,-0.26012289963365964,26.0,46.0,ABplppaap,ABplppaa
13.636248187450962,-38.890084768754384,0.30591633539291696,26.0,39.0,ABplppaapa,ABplppaap
33.893632153695684,-37.480802068332444,0.25022013286127165,26.0,39.0,ABplppaapp,ABplppaap
0.49127631684618167,-18.267053826419637,-0.6837953383060984,28.0,53.0,ABplppap,ABplppa
15.402048384416963,-32.7295032672952,-0.8019478484179232,26.0,46.0,ABplppapa,ABplppap
5.869576849851509,-59.14560036188501,-0.5501893522462377,26.0,38.0,ABplppapaa,ABplppapa
26.445222606309077,-60.45556346151601,-0.5730675810285255,26.0,38.0,ABplppapap,ABplppapa
43.38237024582669,-35.71244328804621,-1.0086349717539793,26.0,47.0,ABplppapp,ABplppap
41.22514763876097,-46.42529932488253,-0.019853748494943372,26.0,38.0,ABplppappa,ABplppapp
60.60854684824714,-41.856129364408226,0.1979328127698791,26.0,38.0,ABplppappp,ABplppapp
57.30435712492698,-19.94861948298529,-0.03420947972023968,34.0,60.0,ABplppp,ABplpp
20.130285978681933,-28.82055624187857,-0.1320803624606877,30.0,53.0,ABplpppa,ABplppp
36.92010940757882,-35.666483714823315,-0.7263547754725224,26.0,47.0,ABplpppaa,ABplpppa
44.51638419171133,-42.072420600961166,0.39543335640803373,26.0,40.0,ABplpppaaa,ABplpppaa
66.15716089074047,-37.467242607433654,0.6688961395795545,24.0,40.0,ABplpppaap,ABplpppaa
66.17702977416616,-32.48728510920456,-0.7212083092169235,30.0,47.0,ABplpppap,ABplpppa
79.60623571145675,-28.506819422580577,1.0159518008596453,26.0,41.0,ABplpppapa,ABplpppap
90.17766428288532,-18.251005469092206,1.2225963191320706,24.0,41.0,ABplpppapp,ABplpppap
50.45951594201351,-26.832080600181346,-0.04645263415616528,31.0,53.0,ABplpppp,ABplppp
41.99131436859655,-31.68763982337549,-0.10077402932588568,26.0,48.0,ABplppppa,ABplpppp
36.04434649228477,-34.246439791331916,0.919333316664662,24.0,45.0,ABplppppaa,ABplppppa
56.16130555661226,-29.64702458665355,1.0821988137406853,24.0,41.0,ABplppppap,ABplppppa
65.32537593370442,-24.61178562718591,0.4074786080540545,26.0,48.0,ABplppppp,ABplpppp
68.17844228027796,-18.036709241328214,0.8990597953085289,24.0,40.0,ABplpppppa,ABplppppp
81.89679671065771,-12.530380127404163,0.9740597953085297,24.0,40.0,ABplpppppp,ABplppppp
58.95637293520365,13.918574192904039,1.5263254346407613,42.0,87.0,ABpr,ABp
48.228041022728526,34.87395924547579,1.1936883218246208,38.0,78.0,ABpra,ABpr
29.64500023727316,35.842249909630816,0.9865273205973464,35.0,73.0,ABpraa,ABpra
1.7903374860292998,40.52575492309643,0.10513420098929453,35.0,63.0,ABpraaa,ABpraa
-21.97625840537604,30.482772562469254,0.5648331339161239,34.0,55.0,ABpraaaa,ABpraaa
-66.84400203131716,32.784925411545224,0.34159936851571304,26.0,45.0,ABpraaaaa,ABpraaaa
-69.70254454483184,45.66214118491822,-0.49432821812469246,26.0,38.0,ABpraaaaaa,ABpraaaaa
-60.43723842238285,55.441733021652915,-0.8073894426144883,26.0,37.0,ABpraaaaap,ABpraaaaa
-42.605476421807964,37.12688201082606,0.5316428463574383,27.0,47.0,ABpraaaap,ABpraaaa
-50.52359296419958,53.49814225201173,-0.03605024026688269,24.0,40.0,ABpraaaapa,ABpraaaap
-37.73927923870937,64.64520107554115,-0.07886069778322258,26.0,41.0,ABpraaaapp,ABpraaaap
10.159564691926464,39.867933328365204,0.1439471151299965,32.0,57.0,ABpraaap,ABpraaa
-56.19227069170085,33.416065831700024,0.6108200463092863,28.0,48.0,ABpraaapa,ABpraaap
-65.28563685460342,40.79749731412488,-0.05438768562030008,26.0,39.0,ABpraaapaa,ABpraaapa
-51.20616665592793,47.38027877107853,-0.24743404323619408,26.0,38.0,ABpraaapap,ABpraaapa
-23.380304879735014,33.796835062469256,0.26240124289048283,28.0,48.0,ABpraaapp,ABpraaap
-37.4787529229199,49.633677167732415,-0.05657311608387618,26.0,41.0,ABpraaappa,ABpraaapp
-18.41481115360299,56.67874995608628,-0.0013071586370675722,26.0,43.0,ABpraaappp,ABpraaapp
40.00979825206553,36.234473438853016,1.409958249229777,35.0,65.0,ABpraap,ABpraa
32.96676471733458,42.83914275477693,0.32013018061942033,30.0,55.0,ABpraapa,ABpraap
-23.645462607579308,43.68468154434559,-0.28392919284293794,26.0,48.0,ABpraapaa,ABpraapa
-73.6356003089435,45.206199610964234,-0.8141985341440765,26.0,39.0,ABpraapaaa,ABpraapaa
-52.41486452299032,51.05235345711808,-0.6596834839768526,26.0,39.0,ABpraapaap,ABpraapaa
4.939057741596971,46.30930771017167,0.08808771542597042,27.0,48.0,ABpraapap,ABpraapa
-32.575292100445715,58.80197975700301,-0.25711973987808795,26.0,38.0,ABpraapapa,ABpraapap
-16.115485026490727,57.5190215576461,-0.5728753668877345,26.0,39.0,ABpraapapp,ABpraapap
62.68594070263959,44.91003154340767,0.1787054762914905,31.0,57.0,ABpraapp,ABpraap
20.91255828546858,44.74499753829131,0.07768220306506023,26.0,48.0,ABpraappa,ABpraapp
-14.498403326300615,71.52457228874663,0.20189403720079543,26.0,37.0,ABpraappaa,ABpraappa
5.432253608005953,67.56471827414808,0.06430279632488282,26.0,38.0,ABpraappap,ABpraappa
54.527679185798284,40.96138648478873,0.45679668697958137,31.0,50.0,ABpraappp,ABpraapp
24.362517168476252,65.81599673911595,0.4575586204430701,29.0,41.0,ABpraapppa,ABpraappp
44.74874471338642,63.29204464330756,0.8725286803233094,30.0,41.0,ABpraapppp,ABpraappp
79.24317690164149,38.33543155369731,0.4115847786529659,37.0,73.0,ABprap,ABpra
68.30748335121868,47.96877750851242,-0.04995441104790498,35.0,68.0,ABprapa,ABprap
56.579639680209546,52.61845668409087,-0.30846500797576765,30.0,55.0,ABprapaa,ABprapa
30.9486188504626,42.65161213253295,-0.39918458105202864,26.0,48.0,ABprapaaa,ABprapaa
14.072485467172976,42.22036447423396,-0.9036319396132879,24.0,39.0,ABprapaaaa,ABprapaaa
33.6901325259965,41.19977623893985,-0.6874554690250525,26.0,38.0,ABprapaaap,ABprapaaa
57.69450195130982,43.469771722737974,0.1795689184650681,25.0,48.0,ABprapaap,ABprapaa
48.06761731301476,33.80717989005546,-0.1958834609114622,26.0,36.0,ABprapaapa,ABprapaap
71.2089966233596,29.734766096952015,0.01756481495060652,26.0,38.0,ABprapaapp,ABprapaap
95.49708439765426,53.60895627459046,-0.43869432820508836,35.0,57.0,ABprapap,ABprapa
91.48013004399104,41.81455658145659,-0.052944424100753784,30.0,51.0,ABprapapa,ABprapap
110.6824714244206,36.219116229578,-0.09182510547379648,26.0,41.0,ABprapapaa,ABprapapa
127.25011068171503,29.35704726406076,0.4537982367012698,24.0,41.0,ABprapapap,ABprapapa
118.70294298351284,37.59016839580258,0.08809355058279032,31.0,51.0,ABprapapp,ABprapap
133.29812724508113,23.7285058854119,0.7477410983799644,24.0,41.0,ABprapappa,ABprapapp
140.35299008797392,23.71354329189569,0.6023545647141291,26.0,42.0,ABprapappp,ABprapapp
105.37104104598812,43.82744004467566,-0.1546869950874347,35.0,61.0,ABprapp,ABprap
109.63177339286956,44.202098220363986,0.16763741023191323,38.0,57.0,ABprappa,ABprapp
79.5685678437856,42.392810917600045,0.7537085740569689,26.0,45.0,ABprappaa,ABprappa
74.13447491411455,27.891851673764936,0.4970149237832337,26.0,39.0,ABprappaaa,ABprappaa
92.65274733936371,27.001486225259956,1.0857192427201108,26.0,38.0,ABprappaap,ABprappaa
106.05417679401044,41.593154080874164,0.6634064340183732,26.0,47.0,ABprappap,ABprappa
93.39664309138772,31.83049202039806,-0.47479318080879523,26.0,37.0,ABprappapa,ABprappap
114.02123856064335,25.367708848877022,0.47633950527534713,26.0,37.0,ABprappapp,ABprappap
122.5540881082294,36.83050853185701,-0.1635629120022435,37.0,56.0,ABprappp,ABprapp
114.4909094405359,34.740231288884345,0.6792759405198976,26.0,46.0,ABprapppa,ABprappp
102.4482207612906,19.213241312469254,1.494911258916124,24.0,38.0,ABprapppaa,ABprapppa
115.8779082612906,19.123397562469254,1.8433487589161235,26.0,38.0,ABprapppap,ABprapppa
124.96648999205983,28.70837352400772,0.6645807300699698,30.0,46.0,ABprapppp,ABprappp
132.07204151600757,18.913816194544726,1.5307853744821618,24.0,38.0,ABprappppa,ABprapppp
133.00884106204248,12.058489197807601,1.9809456809086048,24.0,37.0,ABprappppp,ABprapppp
77.04643504700492,-3.3109571453229547,1.0877125982018379,35.0,78.0,ABprp,ABpr
65.91472920010918,-9.717088988163656,1.7295450273760389,29.0,71.0,ABprpa,ABprp
78.88079244587844,22.29289241013951,0.8171544824824317,37.0,60.0,ABprpaa,ABprpa
39.63830188223457,33.25819199462264,0.9244593322937054,30.0,56.0,ABprpaaa,ABprpaa
-25.449927386857524,34.51952024765445,0.5250472542864943,29.0,48.0,ABprpaaaa,ABprpaaa
-42.77706993638381,36.356137388050655,0.10046176763705432,26.0,41.0,ABprpaaaaa,ABprpaaaa
-22.509628075918673,43.3852071554925,0.5705199071719378,26.0,42.0,ABprpaaaap,ABprpaaaa
0.8112825590434339,44.46649798381757,0.5707302547026409,26.0,47.0,ABprpaaap,ABprpaaa
-20.46737591544653,52.36058128603422,0.6480492404115923,26.0,38.0,ABprpaaapa,ABprpaaap
-4.663750537803031,53.883239896306115,0.9287138929795682,26.0,43.0,ABprpaaapp,ABprpaaap
70.98799348856335,29.60592597156016,0.5794874899767297,34.0,54.0,ABprpaap,ABprpaa
2.66114902681525,42.34758452713736,0.13424058841291192,26.0,47.0,ABprpaapa,ABprpaap
-40.896511943111896,47.84652059706045,-0.09355424815934778,26.0,38.0,ABprpaapaa,ABprpaapa
-21.940537100344596,55.164130659953535,0.37940172668341954,26.0,38.0,ABprpaapap,ABprpaapa
28.98737224192844,38.358110688892936,0.8244519408637319,26.0,47.0,ABprpaapp,ABprpaap
-5.1150017820619755,58.287008472873886,0.2176465370953146,26.0,40.0,ABprpaappa,ABprpaapp
10.671125385568082,58.787008472873886,0.6656234157080314,26.0,39.0,ABprpaappp,ABprpaapp
100.81017131074115,5.6532453188795095,1.417749228238468,35.0,62.0,ABprpap,ABprpa
72.88903934536143,18.491230342705244,1.347763167101964,34.0,56.0,ABprpapa,ABprpap
14.80505065819784,25.052505165562035,0.8787877086583926,26.0,48.0,ABprpapaa,ABprpapa
0.20011470068456502,23.848013513647704,0.9070969175861578,26.0,38.0,ABprpapaaa,ABprpapaa
17.287656788226656,26.73353539916959,1.1767938872831276,26.0,39.0,ABprpapaap,ABprpapaa
31.63117044009148,24.10347317810095,1.5655039717105563,26.0,48.0,ABprpapap,ABprpapa
24.825800126369987,24.342866808501,1.178188788678029,24.0,39.0,ABprpapapa,ABprpapap
43.88294298351284,21.615882681516876,1.3877125982018381,24.0,38.0,ABprpapapp,ABprpapap
98.34849505596146,14.622540391622861,1.5025804889317982,34.0,59.0,ABprpapp,ABprpap
33.74836121072882,15.97661034336813,1.7224156479610668,26.0,48.0,ABprpappa,ABprpapp
-0.16224842638444406,7.133529740340403,1.5384128783138835,24.0,45.0,ABprpappaa,ABprpappa
22.910580705268217,2.9738658747941846,1.486872262067384,24.0,41.0,ABprpappap,ABprpappa
58.14098683667864,13.496613332979235,1.8949346444482755,27.0,53.0,ABprpappp,ABprpapp
38.795006475576336,3.839692205326398,1.3071411696304094,24.0,41.0,ABprpapppa,ABprpappp
63.121119621689466,-0.8424811768469838,1.1606063710956114,24.0,41.0,ABprpapppp,ABprpappp
112.51998002054988,11.689016132428103,0.6228095999655066,32.0,73.0,ABprpp,ABprp
126.72092837374737,41.116558245860254,0.10664487699570861,39.0,60.0,ABprppa,ABprpp
83.3145669151368,40.78401454964873,1.0580422685315083,26.0,52.0,ABprppaa,ABprppa
23.884720761290627,41.278835062469255,1.0198268839161242,26.0,47.0,ABprppaaa,ABprppaa
0.6482805699030662,38.018844631847244,1.2346709030548797,26.0,38.0,ABprppaaaa,ABprppaaa
13.002347555548997,42.4398972634262,1.0758192284137316,24.0,38.0,ABprppaaap,ABprppaaa
45.96377752984957,36.37718440744743,1.0070513380645958,26.0,46.0,ABprppaap,ABprppaa
29.746776538183056,26.058189644142566,1.3714348520436146,24.0,38.0,ABprppaapa,ABprppaap
50.36829048240615,24.245440640158503,1.2407575612069608,24.0,38.0,ABprppaapp,ABprppaap
107.89734047960047,36.66725759768052,0.5568071656062645,31.0,56.0,ABprppap,ABprppa
56.91649418176993,34.27483070517078,0.9843201301034881,26.0,46.0,ABprppapa,ABprppap
24.71686111216782,46.97227365896049,1.4092163576003347,26.0,38.0,ABprppapaa,ABprppapa
46.01159795427307,43.62841400983768,1.3744795154950715,26.0,38.0,ABprppapap,ABprppapa
80.15245304475519,37.20392167664249,1.059450505963368,26.0,48.0,ABprppapp,ABprppap
58.286144490104164,41.40954692687602,0.9869862059500218,26.0,38.0,ABprppappa,ABprppapp
79.34546652400248,42.78666557094382,1.330630273746632,26.0,38.0,ABprppappp,ABprppapp
129.34405409462394,21.976545207396796,0.6632819563798917,36.0,60.0,ABprppp,ABprpp
133.49057150755928,33.94011864455881,0.5674567346623924,35.0,54.0,ABprpppa,ABprppp
85.71816756980125,33.928749956086264,1.1461928413629325,26.0,47.0,ABprpppaa,ABprpppa
64.3160953541245,31.92452235888619,1.5685408904307825,24.0,38.0,ABprpppaaa,ABprpppaa
86.36495528897792,30.074359492436674,1.3480197177923456,26.0,38.0,ABprpppaap,ABprpppaa
110.99377160874822,28.485818113316718,0.9143167144245983,27.0,47.0,ABprpppap,ABprpppa
90.529573220307,20.49191702968237,1.3603121298177634,26.0,38.0,ABprpppapa,ABprpppap
96.74924535145456,12.505031783780732,1.1773613101456322,26.0,38.0,ABprpppapp,ABprpppap
130.45162985219972,15.666532032166224,1.5046390051282446,39.0,54.0,ABprpppp,ABprppp
78.59405409462394,20.1012795069137,1.5247602172494572,26.0,48.0,ABprppppa,ABprpppp
52.83903401430266,20.842618194999375,1.246619655000461,24.0,40.0,ABprppppaa,ABprppppa
71.3360219661099,17.276353134758413,1.3195112212655213,24.0,40.0,ABprppppap,ABprppppa
98.53076295538344,14.903164176393307,1.6310218206249845,26.0,47.0,ABprppppp,ABprpppp
82.5821493327192,5.250731166365359,0.9951801306693704,24.0,38.0,ABprpppppa,ABprppppp
97.637344137914,1.7507311663653573,0.8214788319680724,26.0,38.0,ABprpppppp,ABprppppp
22.865983919185364,-18.708428095425482,0.46377776110910623,34.0,93.0,EMS,Psub1
-19.720291896937223,-29.134810507151,1.4506420737895414,36.0,84.0,MS,EMS
-43.85268130056505,-39.78873194784003,1.1909526571120002,32.0,79.0,MSa,MS
-64.64799293165545,-43.16748029022786,1.2526799959493191,40.0,79.0,MSaa,MSa
-85.00571522486854,-44.33326874375912,1.264776364884982,34.0,59.0,MSaaa,MSaa
-97.96979871922886,-25.762255846621652,0.27018013066937097,34.0,52.0,MSaaaa,MSaaa
-111.08687282159705,-13.552362798493313,-0.04422017490740568,31.0,48.0,MSaaaaa,MSaaaa
-111.0022761806054,-7.123042613371723,-0.044921739937087084,26.0,41.0,MSaaaaaa,MSaaaaa
-103.92276547724148,-10.743837720405361,-0.6198452873376987,26.0,41.0,MSaaaaap,MSaaaaa
-82.61040095708647,-17.906267562829076,-0.836119655463351,26.0,47.0,MSaaaap,MSaaaa
-84.94140689828384,-20.25210110774351,-0.7187716976441598,29.0,38.0,MSaaaapa,MSaaaap
-61.63289625998598,-19.94359046944564,-0.30423269055196095,26.0,37.0,MSaaaapp,MSaaaap
-59.0287529229199,-31.49497780302782,0.35676021724945733,30.0,52.0,MSaaap,MSaaa
-71.54749841679158,-17.803164937530745,-0.46739503389209536,26.0,47.0,MSaaapa,MSaaap
-75.5306699671862,-16.517072222298957,-0.41200357966003504,26.0,40.0,MSaaapaa,MSaaapa
-56.14325274864316,-16.72899275210028,-0.46597708959380973,26.0,40.0,MSaaapap,MSaaapa
-40.63484885896254,-15.187025697024419,-0.27688957178007867,26.0,44.0,MSaaapp,MSaaap
-56.36785066728082,-0.003164937530746703,-0.23228740179816187,26.0,35.0,MSaaappa,MSaaapp
-37.28213638156653,-11.003164937530745,-0.2837159732267329,29.0,35.0,MSaaappp,MSaaapp
-34.93719590537604,-52.34622049308631,0.9543296616939017,34.0,59.0,MSaap,MSaa
-40.47429501158005,-39.410735915448726,0.9488212056826855,34.0,56.0,MSaapa,MSaap
-39.472263531903096,-27.320442424441737,-0.042018142261886784,26.0,47.0,MSaapaa,MSaapa
-44.5109834187737,-25.860399664218846,0.48403781639200844,26.0,40.0,MSaapaaa,MSaapaa
-18.835742261217412,-24.831460757466434,-0.21596218360799188,26.0,39.0,MSaapaap,MSaapaa
-6.925426424856561,-23.538229872595682,0.5074095678988078,26.0,46.0,MSaapap,MSaapa
-15.825859325289464,-28.442991777357584,0.8284052388944789,26.0,37.0,MSaapapa,MSaapap
6.927387427957289,-26.35641169077749,0.4271065375957776,24.0,38.0,MSaapapp,MSaapap
4.596541656813014,-33.836995783301894,0.9667104660056758,26.0,53.0,MSaapp,MSaap
11.273878656027469,-22.030796516478116,0.4629005681266503,26.0,45.0,MSaappa,MSaapp
23.55445013422792,-29.136168237860776,0.2087404152692597,24.0,46.0,MSaappp,MSaapp
-27.914652373037733,-39.4464485196203,1.257755242125079,30.0,71.0,MSap,MSa
-46.4671480911684,-46.64578788835042,0.853099015063665,34.0,61.0,MSapa,MSap
-65.2159915674765,-31.885356718352664,-0.2575320201934653,28.0,52.0,MSapaa,MSapa
-91.78246105689121,-29.764528573894385,-0.42202766153842164,26.0,45.0,MSapaaa,MSapaa
-80.04983824492056,-34.06900344684752,-0.48309485521431084,26.0,38.0,MSapaaaa,MSapaaa
-63.51567675423734,-33.24291649032578,-0.895517215462758,26.0,38.0,MSapaaap,MSapaaa
-59.72727237764591,-29.98052342809678,-0.5968990165984558,26.0,46.0,MSapaap,MSapaa
-28.832862126409907,-32.04701520491043,-0.31159985405179047,32.0,51.0,MSapap,MSapa
-50.96472566728081,-34.44691493753074,-0.5982249017981618,26.0,45.0,MSapapa,MSapap
-54.75316812759827,-45.776776048641864,-0.6807397827505426,26.0,38.0,MSapapaa,MSapapa
-37.3365014609316,-46.66566493753075,-0.46685089386165396,26.0,38.0,MSapapap,MSapapa
-23.848017102787043,-31.1604464909288,-0.7250197180256237,26.0,45.0,MSapapp,MSapap
-47.310707810137956,-38.096671431037244,-0.681118570629331,26.0,38.0,MSapappa,MSapapp
-28.21979871922886,-37.38238571675152,-0.7837159732267331,26.0,37.0,MSapappp,MSapapp
6.6433574172391765,-44.71248969637319,0.5663529289322007,34.0,57.0,MSapp,MSap
-5.92921058882379,-25.616894914647446,0.17388454982001403,26.0,52.0,MSappa,MSapp
-25.129994906020784,-32.92811658163132,-0.6120663462579574,26.0,46.0,MSappaa,MSappa
2.9516996480468634,-34.81813614674379,-0.42561342318560375,26.0,46.0,MSappap,MSappa
21.072560084757857,-20.878006375162887,-0.43608685815575776,32.0,51.0,MSappp,MSapp
-13.741402380959906,-40.556455808019074,-0.9431336256380163,26.0,44.0,MSapppa,MSappp
15.997672744589162,-34.655357004336594,-1.1365939929105984,30.0,44.0,MSapppp,MSappp
11.097455455168173,-30.011328202836864,1.279039128814083,31.0,77.0,MSp,MS
-26.339279238709373,-36.748998270864085,1.1434268839161235,31.0,70.0,MSpa,MSp
-26.00207787352166,-30.200434562104125,1.1099456552471816,36.0,62.0,MSpaa,MSpa
-44.09689513274911,-11.613098712365185,0.10951959914791172,30.0,57.0,MSpaaa,MSpaa
-83.17927923870937,-1.4911649375307445,0.1254268839161238,26.0,47.0,MSpaaaa,MSpaaa
-91.15823948335768,1.6751225242429533,-0.24492173993708719,26.0,39.0,MSpaaaaa,MSpaaaa
-72.61389697571244,0.6598320043652774,-0.5244324433010015,26.0,39.0,MSpaaaap,MSpaaaa
-55.12485137801288,0.376934564956816,-0.25070246931770696,26.0,47.0,MSpaaap,MSpaaa
-62.435945905376066,5.746835062469253,-0.31223978275054287,26.0,38.0,MSpaaapa,MSpaaap
