cellTime,cell,time,none,global,local,blot,cross,z,x,y,size,gweight
ABa:1,ABa,1,23570,-1430,6,6,-1430,12.3,177,254,84,4224852
ABa:2,ABa,2,23764,-1236,-273,-273,-1236,13.3,185,231,87,4577704
ABa:3,ABa,3,23168,-1832,-469,-469,-1832,13.1,184,229,83,2122148
ABa:4,ABa,4,23446,-1554,-37,-37,-1554,13.0,212,245,85,1908986
ABal:5,ABal,5,23612,-1388,55,43,-1388,12.2,194,272,85,1619467
ABal:6,ABal,6,23572,-1428,88,94,-1428,13.2,192,292,71,1554662
ABal:7,ABal,7,23218,-1782,-292,-292,-1782,11.5,173,298,74,2299381
ABal:8,ABal,8,23335,-1665,-465,-465,-1665,9.8,176,306,77,2735527
ABal:9,ABal,9,23585,-1415,16,16,-1415,10.1,180,301,77,2800556
ABal:10,ABal,10,23300,-1700,-317,-317,-1700,11.8,171,310,76,2853935
ABal:11,ABal,11,23157,-1843,-699,-700,-1843,12.9,155,295,76,2893275
ABal:12,ABal,12,23674,-1326,-22,-25,-1326,13.1,155,283,74,2681781
ABal:13,ABal,13,23487,-1513,-91,-91,-1513,13.2,159,263,75,1680669
ABala:14,ABala,14,23296,-1704,-203,-289,-1699,10.6,154,242,50,569898
ABala:15,ABala,15,23311,-1689,-445,-485,-1689,12.6,142,245,75,1474555
ABala:16,ABala,16,23239,-1761,-687,-576,-1770,14.3,137,255,72,1692055
ABala:17,ABala,17,23785,-1215,-414,-365,-1222,15.6,130,261,71,1827785
ABala:18,ABala,18,23449,-1551,-694,-596,-1562,15.3,132,250,71,1914094
ABala:19,ABala,19,23425,-1575,-854,-772,-1584,15.2,131,232,71,1949113
ABala:20,ABala,20,23609,-1391,-541,-533,-1391,14.9,138,216,71,1962121
ABala:21,ABala,21,23740,-1260,-174,-179,-1260,15.1,142,209,71,1949587
ABala:22,ABala,22,23427,-1573,-463,-460,-1573,15.0,147,206,71,1977747
ABala:23,ABala,23,23432,-1568,-791,-804,-1568,15.3,143,210,70,1895665
ABala:24,ABala,24,23670,-1330,-214,-214,-1330,15.4,155,208,65,1290168
ABalaa:25,ABalaa,25,23819,-1181,-359,-396,-1103,17.4,135,213,58,879445
ABalaa:26,ABalaa,26,23246,-1754,-1165,-1207,-1723,17.6,139,221,58,944306
ABalaa:27,ABalaa,27,23657,-1343,-609,-587,-1351,18.3,130,226,58,1029619
ABalaa:28,ABalaa,28,24114,-886,-483,-393,-914,19.4,129,235,58,1122364
ABalaa:29,ABalaa,29,24267,-733,-255,-282,-733,19.5,138,246,58,1089620
ABalaa:30,ABalaa,30,23490,-1510,-985,-942,-1514,19.3,139,237,59,1140998
ABalaa:31,ABalaa,31,24081,-919,-241,-238,-919,19.6,142,236,59,1133428
ABalaa:32,ABalaa,32,23878,-1122,-692,-657,-1132,18.0,131,236,59,1284014
ABalaa:33,ABalaa,33,23625,-1375,-996,-866,-1451,17.8,128,245,59,1324240
ABalaa:34,ABalaa,34,24010,-990,-519,-436,-999,17.8,129,233,59,1371111
ABalaa:35,ABalaa,35,23826,-1174,-495,-407,-1208,17.7,132,250,59,1376644
ABalaa:36,ABalaa,36,23775,-1225,-881,-838,-1265,18.8,128,252,59,1445326
ABalaa:37,ABalaa,37,23617,-1383,-624,-572,-1393,18.6,135,253,59,1465028
ABalaa:38,ABalaa,38,24635,-365,144,196,-380,18.6,137,256,58,1510655
ABalaa:39,ABalaa,39,23771,-1229,-731,-668,-1235,18.5,141,252,58,1485408
ABalaa:40,ABalaa,40,23149,-1851,-1552,-1472,-1887,18.6,130,249,58,1299315
ABalaaa:41,ABalaaa,41,24076,-924,-305,-313,-1085,17.0,123,248,38,441407
ABalaaa:42,ABalaaa,42,23893,-1107,-653,-445,-1213,16.1,125,251,51,815998
ABalaaa:43,ABalaaa,43,24030,-970,-487,-326,-1177,16.2,123,247,52,1041298
ABalaaa:44,ABalaaa,44,24830,-170,-109,70,-587,16.9,116,242,52,1162830
ABalaaa:45,ABalaaa,45,23667,-1333,-1061,-898,-1870,16.1,116,250,51,1085965
ABalaaa:46,ABalaaa,46,24147,-853,-1034,-904,-1343,15.1,114,246,51,1139136
ABalaaa:47,ABalaaa,47,24022,-978,-879,-612,-1379,15.8,115,232,51,1177973
ABalaaa:48,ABalaaa,48,24001,-999,-753,-547,-1165,16.8,122,236,51,1213181
ABalaaa:49,ABalaaa,49,23732,-1268,-1005,-911,-1615,16.8,117,246,51,1201540
ABalaaa:50,ABalaaa,50,23918,-1082,-789,-626,-1328,16.1,121,246,51,1225882
ABalaaa:51,ABalaaa,51,24197,-803,-298,-96,-1112,15.1,118,240,51,1274645
ABalaaa:52,ABalaaa,52,24073,-927,-880,-775,-1154,15.9,118,236,52,1408482
ABalaaa:53,ABalaaa,53,24291,-709,-161,2,-876,16.1,120,238,52,1460560
ABalaaa:54,ABalaaa,54,23992,-1008,-807,-568,-1213,16.2,120,231,52,1459030
ABalaaa:55,ABalaaa,55,24650,-350,-360,-217,-495,16.3,122,234,54,1579295
ABalaaa:56,ABalaaa,56,23248,-1752,-1611,-1427,-2119,16.9,120,238,52,1451212
ABalaaa:57,ABalaaa,57,23689,-1311,-1037,-901,-1490,15.4,124,235,52,1430290
ABalaaa:58,ABalaaa,58,23979,-1021,-572,-582,-1044,16.4,127,221,55,1617675
ABalaaa:59,ABalaaa,59,23918,-1082,-767,-740,-1098,18.1,134,225,57,1807422
ABalaaa:60,ABalaaa,60,24593,-407,120,145,-463,18.0,132,233,55,1526282
ABalaaaa:61,ABalaaaa,61,24643,-357,175,161,-351,19.0,134,268,49,952990
ABalaaaa:62,ABalaaaa,62,23826,-1174,-928,-983,-1175,19.9,130,269,48,1003982
ABalaaaa:63,ABalaaaa,63,24328,-672,-434,-433,-677,19.1,127,278,48,917889
ABalaaaa:64,ABalaaaa,64,23484,-1516,-840,-846,-1469,20.0,136,290,47,862661
ABalaaaa:65,ABalaaaa,65,24814,-186,248,152,-117,19.9,139,280,47,878942
ABalaaaa:66,ABalaaaa,66,24946,-54,688,737,-21,20.0,141,275,47,886746
ABalaaaa:67,ABalaaaa,67,24490,-510,1,-56,-499,20.0,140,267,47,886126
ABalaaaa:68,ABalaaaa,68,24603,-397,-64,-87,-421,20.0,132,252,47,909552
ABalaaaa:69,ABalaaaa,69,24875,-125,597,604,-166,19.9,133,249,46,919554
ABalaaaa:70,ABalaaaa,70,24736,-264,192,281,-266,19.0,131,236,46,906514
ABalaaaa:71,ABalaaaa,71,24007,-993,-184,-239,-951,19.0,131,231,46,928319
ABalaaaa:72,ABalaaaa,72,24195,-805,90,88,-850,18.0,124,230,45,797205
ABalaaaa:73,ABalaaaa,73,24403,-597,-304,-311,-695,16.1,117,222,45,792378
ABalaaaa:74,ABalaaaa,74,24023,-977,-422,-377,-1035,13.9,114,222,45,809508
ABalaaaa:75,ABalaaaa,75,23497,-1503,-908,-940,-1509,12.0,117,230,45,827074
ABalaaaa:76,ABalaaaa,76,24607,-393,69,-40,-375,11.1,117,235,46,952384
ABalaaaa:77,ABalaaaa,77,24363,-637,-183,-214,-584,11.8,119,220,46,982861
ABalaaaa:78,ABalaaaa,78,24138,-862,-425,-553,-832,11.3,117,222,47,960777
ABalaaaa:79,ABalaaaa,79,24105,-895,-265,-294,-884,11.2,120,218,47,990363
ABalaaaa:80,ABalaaaa,80,23925,-1075,-536,-563,-1060,9.3,131,215,47,952179
ABalaaaa:81,ABalaaaa,81,23013,-1987,-1657,-1755,-1982,8.9,128,218,44,824502
ABalaaaa:82,ABalaaaa,82,24062,-938,-412,-465,-900,9.0,129,198,44,833561
ABalaaaa:83,ABalaaaa,83,23773,-1227,-651,-599,-1195,10.1,126,186,42,739154
ABalaaaa:84,ABalaaaa,84,23633,-1367,-963,-998,-1355,11.0,122,208,43,784356
ABalaaaa:85,ABalaaaa,85,24226,-774,-230,-257,-779,12.0,117,226,41,705320
ABalaaaa:86,ABalaaaa,86,25358,358,1064,967,565,12.2,124,223,41,654916
ABalaaaal:87,ABalaaaal,87,23786,-1214,-388,-395,-1068,11.2,123,245,39,497895
ABalaaaal:88,ABalaaaal,88,23800,-1200,-800,-864,-1031,11.1,120,265,41,606000
ABalaaaal:89,ABalaaaal,89,23732,-1268,-567,-600,-1184,11.0,119,268,40,637564
ABalaaaal:90,ABalaaaal,90,23850,-1150,-332,-387,-761,11.1,119,272,38,546442
ABalaaaal:91,ABalaaaal,91,23112,-1888,-1496,-1487,-1805,11.2,124,279,38,527296
ABalaaaal:92,ABalaaaal,92,24787,-213,412,388,-238,11.5,117,278,38,498403
ABalaaaal:93,ABalaaaal,93,23761,-1239,-502,-342,-1225,11.9,120,282,36,489207
ABalaaaal:94,ABalaaaal,94,23677,-1323,-832,-1011,-1150,12.0,121,292,36,498407
ABalaaaal:95,ABalaaaal,95,23653,-1347,-917,-1016,-1237,12.2,126,292,38,543728
ABalaaaal:96,ABalaaaal,96,24022,-978,-479,-532,-847,12.1,133,296,38,547964
ABalaaaal:97,ABalaaaal,97,23277,-1723,-1371,-1446,-1410,12.2,131,297,38,550001
ABalaaaal:98,ABalaaaal,98,23304,-1696,-1522,-1430,-1516,13.1,131,304,38,567667
ABalaaaal:99,ABalaaaal,99,24036,-964,-883,-1120,-820,13.0,125,297,40,630065
ABalaaaal:100,ABalaaaal,100,24195,-805,-349,-346,-834,13.2,127,296,38,555182
ABalaaaal:101,ABalaaaal,101,24496,-504,-128,-22,-517,13.3,131,310,38,509881
ABalaaaal:102,ABalaaaal,102,24558,-442,156,43,-283,13.3,139,314,38,534582
ABalaaaal:103,ABalaaaal,103,24682,-318,210,292,-68,13.3,144,311,40,588405
ABalaaaal:104,ABalaaaal,104,24007,-993,-713,-643,-945,13.4,142,306,40,566531
ABalaaaal:105,ABalaaaal,105,23945,-1055,-240,-250,-997,14.3,136,309,40,566822
ABalaaaal:106,ABalaaaal,106,24277,-723,240,270,-685,14.5,129,304,38,500315
ABalaaaal:107,ABalaaaal,107,24546,-454,524,631,-387,14.3,127,306,38,523003
ABalaaaal:108,ABalaaaal,108,24266,-734,-147,-171,-628,14.3,128,304,40,579828
ABalaaaal:109,ABalaaaal,109,24609,-391,269,314,-364,15.1,133,302,40,604702
ABalaaaal:110,ABalaaaal,110,24474,-526,-696,-661,-529,15.1,134,309,38,533921
ABalaaaal:111,ABalaaaal,111,25171,171,-19,-38,168,15.2,135,319,36,473244
ABalaaaal:112,ABalaaaal,112,25116,116,-46,-47,118,14.9,131,328,36,475784
ABalaaaal:113,ABalaaaal,113,25003,3,-414,-475,29,13.5,121,320,37,431740
ABalaaaal:114,ABalaaaal,114,24430,-570,-751,-788,-562,14.1,115,312,36,475018
ABalaaaal:115,ABalaaaal,115,25532,532,207,186,473,15.0,120,313,38,528932
ABalaaaal:116,ABalaaaal,116,24846,-154,116,231,-289,15.0,129,321,37,422600
ABalaaaala:117,ABalaaaala,117,25218,218,-702,-479,73,15.0,118,306,32,310304
ABalaaaala:118,ABalaaaala,118,24969,-31,-1247,-1237,-607,14.1,118,309,32,313120
ABalaaaala:119,ABalaaaala,119,25619,619,556,361,518,14.1,120,310,32,314983
ABalaaaala:120,ABalaaaala,120,26340,1340,114,-316,2102,15.0,114,311,29,227662
ABalaaaala:121,ABalaaaala,121,25252,252,389,313,368,15.0,111,309,32,328225
ABalaaaala:122,ABalaaaala,122,25180,180,-629,-661,46,15.1,107,304,32,327588
ABalaaaala:123,ABalaaaala,123,24190,-810,-1227,-1418,-1002,15.1,114,308,32,326296
ABalaaaala:124,ABalaaaala,124,25667,667,729,808,955,14.9,115,313,32,321648
ABalaaaala:125,ABalaaaala,125,24875,-125,-725,-689,-474,14.2,119,321,36,415969
ABalaaaala:126,ABalaaaala,126,24322,-678,-829,-751,-807,15.2,129,327,34,361585
ABalaaaala:127,ABalaaaala,127,24477,-523,-602,-830,-78,15.1,128,321,34,377529
ABalaaaala:128,ABalaaaala,128,25504,504,109,91,528,16.0,126,320,36,434858
ABalaaaala:129,ABalaaaala,129,25363,363,10,-140,788,16.2,126,313,36,431695
ABalaaaala:130,ABalaaaala,130,25084,84,-12,-127,172,16.1,120,311,34,340714
ABalaaaalp:117,ABalaaaalp,117,24351,-649,-1311,-1382,-1086,16.1,139,338,34,339794
ABalaaaalp:118,ABalaaaalp,118,23927,-1073,-1788,-1773,-1547,16.1,145,345,34,338833
ABalaaaalp:119,ABalaaaalp,119,24685,-315,-611,-813,-211,16.0,148,345,36,424714
ABalaaaalp:120,ABalaaaalp,120,25268,268,129,36,115,15.3,150,343,36,405513
ABalaaaalp:121,ABalaaaalp,121,24514,-486,-926,-1108,-528,15.3,141,341,36,422159
ABalaaaalp:122,ABalaaaalp,122,25581,581,88,-168,1119,15.2,138,338,34,357504
ABalaaaalp:123,ABalaaaalp,123,25277,277,-271,-276,113,15.1,138,339,34,358660
ABalaaaalp:124,ABalaaaalp,124,25294,294,48,-289,-526,14.1,134,339,36,413429
ABalaaaalp:125,ABalaaaalp,125,25277,277,-74,-96,549,14.2,139,342,36,431311
ABalaaaalp:126,ABalaaaalp,126,24390,-610,-1093,-1237,-984,15.2,154,348,36,445210
ABalaaaalp:127,ABalaaaalp,127,24576,-424,-571,-459,124,15.5,153,347,36,445210
ABalaaaalp:128,ABalaaaalp,128,25090,90,-701,-1030,170,15.8,152,346,36,445210
ABalaaaalp:129,ABalaaaalp,129,23766,-1234,-1782,-1919,-1371,16.1,150,344,36,453987
ABalaaaalp:130,ABalaaaalp,130,25122,122,469,590,3,17.0,143,333,29,217450
ABalaaaar:87,ABalaaaar,87,24251,-749,24,-101,-410,14.2,121,218,29,238955
ABalaaaar:88,ABalaaaar,88,23844,-1156,-28,-338,-733,14.1,114,226,29,242059
ABalaaaar:89,ABalaaaar,89,23187,-1813,-1338,-1495,-2073,14.0,114,224,29,252251
ABalaaaar:90,ABalaaaar,90,24248,-752,-342,-224,-536,13.1,110,211,29,244985
ABalaaaar:91,ABalaaaar,91,23856,-1144,-578,-783,-1053,13.1,112,220,38,567315
ABalaaaar:92,ABalaaaar,92,23587,-1413,-902,-590,-1658,13.2,109,221,29,237649
ABalaaaar:93,ABalaaaar,93,24097,-903,-574,-470,-845,13.4,106,222,38,528089
ABalaaaar:94,ABalaaaar,94,25603,603,811,850,468,13.4,105,238,38,510479
ABalaaaar:95,ABalaaaar,95,23649,-1351,-1924,-2195,-1297,13.3,105,243,38,529779
ABalaaaar:96,ABalaaaar,96,24558,-442,-870,-848,-408,13.1,106,242,38,566253
ABalaaaar:97,ABalaaaar,97,24791,-209,-282,-322,-128,13.2,104,250,38,555198
ABalaaaar:98,ABalaaaar,98,24907,-93,-465,-470,36,13.4,108,252,38,529763
ABalaaaar:99,ABalaaaar,99,25543,543,416,361,913,14.1,105,242,38,578370
ABalaaaar:100,ABalaaaar,100,24700,-300,-259,-312,-248,14.2,104,243,38,558878
ABalaaaar:101,ABalaaaar,101,24605,-395,-1329,-1299,-408,14.1,106,255,38,569307
ABalaaaar:102,ABalaaaar,102,24217,-783,-1293,-1322,-759,14.0,106,262,38,570897
ABalaaaar:103,ABalaaaar,103,23870,-1130,-2205,-2229,-1124,14.3,110,256,38,550967
ABalaaaar:104,ABalaaaar,104,24957,-43,86,-83,61,14.1,110,256,38,573147
ABalaaaar:105,ABalaaaar,105,23935,-1065,-488,-610,-973,14.2,109,253,40,621997
ABalaaaar:106,ABalaaaar,106,24168,-832,-667,-860,-761,14.1,105,246,40,631712
ABalaaaar:107,ABalaaaar,107,23466,-1534,-1623,-1603,-1330,13.3,108,248,38,553784
ABalaaaar:108,ABalaaaar,108,24552,-448,-615,-602,-488,13.3,106,243,40,588686
ABalaaaar:109,ABalaaaar,109,24051,-949,-522,-437,-920,13.4,110,242,38,541750
ABalaaaar:110,ABalaaaar,110,24893,-107,-155,-267,-305,13.4,110,241,38,514138
ABalaaaar:111,ABalaaaar,111,24444,-556,-1132,-1068,-591,13.3,111,252,40,584460
ABalaaaar:112,ABalaaaar,112,25295,295,185,30,207,13.2,113,240,40,598720
ABalaaaar:113,ABalaaaar,113,25485,485,55,31,536,13.4,109,249,39,534782
ABalaaaar:114,ABalaaaar,114,24376,-624,-1044,-1237,-624,14.2,111,238,38,547101
ABalaaaar:115,ABalaaaar,115,24823,-177,-558,-503,-819,14.2,114,229,38,548344
ABalaaaar:116,ABalaaaar,116,24859,-141,-160,-148,229,14.2,113,234,37,486572
ABalaaaar:117,ABalaaaar,117,24679,-321,-770,-714,-571,15.0,113,236,36,465564
ABalaaaar:118,ABalaaaar,118,24723,-277,-272,-289,-598,15.1,119,236,36,432183
ABalaaaarl:119,ABalaaaarl,119,24455,-545,-1275,-1565,-655,15.0,108,249,36,411609
ABalaaaarl:120,ABalaaaarl,120,24386,-614,-1107,-1186,-690,15.0,114,255,36,442114
ABalaaaarl:121,ABalaaaarl,121,24097,-903,-1597,-2212,-1155,15.0,111,252,36,457399
ABalaaaarl:122,ABalaaaarl,122,24752,-248,-872,-1025,-247,15.1,105,250,29,226865
ABalaaaarl:123,ABalaaaarl,123,25672,672,462,462,1392,14.2,108,252,36,460147
ABalaaaarl:124,ABalaaaarl,124,25441,441,-616,-990,681,14.2,106,261,36,458300
ABalaaaarl:125,ABalaaaarl,125,24722,-278,-1001,-1013,-966,14.2,111,265,36,469297
ABalaaaarl:126,ABalaaaarl,126,25384,384,-447,-813,445,14.2,112,278,36,444909
ABalaaaarl:127,ABalaaaarl,127,26819,1819,1008,176,2457,14.2,111,275,36,442097
ABalaaaarl:128,ABalaaaarl,128,25454,454,-440,-813,-35,14.1,108,267,36,448066
ABalaaaarl:129,ABalaaaarl,129,24526,-474,-1237,-1737,-890,14.1,108,266,36,454788
ABalaaaarl:130,ABalaaaarl,130,24830,-170,-1034,-1772,-741,14.1,109,258,36,436586
ABalaaaarr:119,ABalaaaarr,119,25834,834,250,300,912,15.0,126,212,36,430372
ABalaaaarr:120,ABalaaaarr,120,25798,798,316,480,728,15.5,125,213,32,430372
ABalaaaarr:121,ABalaaaarr,121,24800,-200,114,-9,-28,16.0,124,214,28,433947
ABalaaaarr:122,ABalaaaarr,122,25213,213,63,508,101,16.0,126,209,36,451966
ABalaaaarr:123,ABalaaaarr,123,24559,-441,-833,-957,-521,16.1,117,210,36,441494
ABalaaaarr:124,ABalaaaarr,124,24815,-185,-310,-392,208,16.1,110,218,36,436894
ABalaaaarr:125,ABalaaaarr,125,24686,-314,-782,-542,-444,16.2,116,223,36,449614
ABalaaaarr:126,ABalaaaarr,126,25803,803,235,124,240,15.9,113,226,34,449614
ABalaaaarr:127,ABalaaaarr,127,24256,-744,-1121,-1292,-917,15.5,118,221,36,449614
ABalaaaarr:128,ABalaaaarr,128,25850,850,680,427,1243,15.2,119,220,36,438750
ABalaaaarr:129,ABalaaaarr,129,26151,1151,1646,1677,1743,15.2,115,223,29,222725
ABalaaaarr:130,ABalaaaarr,130,24746,-254,-712,-1016,-272,15.2,115,215,36,407859
ABalaaap:61,ABalaaap,61,24483,-517,403,356,-561,16.1,129,231,36,477591
ABalaaap:62,ABalaaap,62,24599,-401,295,484,-429,16.1,127,229,48,932540
ABalaaap:63,ABalaaap,63,23424,-1576,-910,-932,-1593,15.8,130,225,48,897110
ABalaaap:64,ABalaaap,64,23916,-1084,-498,-537,-1086,14.8,122,219,47,858481
ABalaaap:65,ABalaaap,65,23754,-1246,-616,-641,-1257,14.9,125,223,47,881733
ABalaaap:66,ABalaaap,66,24120,-880,-258,-257,-902,14.9,122,222,47,898542
ABalaaap:67,ABalaaap,67,24682,-318,361,241,-263,15.2,120,218,47,886358
ABalaaap:68,ABalaaap,68,24003,-997,-343,-448,-817,14.9,122,215,47,937323
ABalaaap:69,ABalaaap,69,23877,-1123,-159,-145,-1004,14.1,120,222,46,940858
ABalaaap:70,ABalaaap,70,23705,-1295,-623,-487,-1271,13.0,126,212,46,974526
ABalaaap:71,ABalaaap,71,23375,-1625,-940,-1020,-1504,13.0,129,210,46,987628
ABalaaap:72,ABalaaap,72,25418,418,1424,1557,510,12.5,140,207,47,978407
ABalaaap:73,ABalaaap,73,23660,-1340,-296,-333,-1239,12.2,152,206,49,1118275
ABalaaap:74,ABalaaap,74,23710,-1290,-288,-232,-1223,11.3,156,195,47,962315
ABalaaap:75,ABalaaap,75,23949,-1051,-162,-55,-1014,11.3,151,188,49,1118183
ABalaaap:76,ABalaaap,76,23556,-1444,-711,-554,-1397,10.9,143,196,46,985759
ABalaaap:77,ABalaaap,77,24015,-985,-321,-375,-943,10.0,144,195,46,989276
ABalaaap:78,ABalaaap,78,23867,-1133,-527,-545,-1112,9.3,146,195,47,956681
ABalaaap:79,ABalaaap,79,24388,-612,-250,-281,-592,9.1,144,181,47,988674
ABalaaap:80,ABalaaap,80,24053,-947,-388,-418,-930,8.2,156,174,47,960049
ABalaaap:81,ABalaaap,81,24532,-468,-197,-310,-457,8.1,158,176,44,822707
ABalaaap:82,ABalaaap,82,23793,-1207,-602,-749,-1186,8.2,170,175,44,757242
ABalaaap:83,ABalaaap,83,25189,189,999,954,230,10.0,172,184,40,596317
ABalaaap:84,ABalaaap,84,24480,-520,323,209,-498,8.2,167,186,43,589271
ABalaaapa:85,ABalaaapa,85,24675,-325,26,137,-287,9.9,134,196,37,468180
ABalaaapa:86,ABalaaapa,86,24481,-519,-148,-271,-548,9.3,136,205,39,548992
ABalaaapa:87,ABalaaapa,87,24008,-992,-660,-746,-934,8.5,129,211,39,569112
ABalaaapa:88,ABalaaapa,88,24041,-959,-525,-504,-896,9.2,122,226,39,570280
ABalaaapa:89,ABalaaapa,89,25476,476,640,608,678,9.4,117,227,38,540088
ABalaaapa:90,ABalaaapa,90,24041,-959,-346,-394,-909,9.1,117,236,38,550197
ABalaaapa:91,ABalaaapa,91,24169,-831,-161,-177,-686,9.0,123,247,38,544884
ABalaaapa:92,ABalaaapa,92,25202,202,615,562,293,9.1,119,244,38,547631
ABalaaapa:93,ABalaaapa,93,24207,-793,-588,-583,-670,9.2,118,246,38,534911
ABalaaapa:94,ABalaaapa,94,23727,-1273,-677,-1000,-1181,9.3,121,262,38,526811
ABalaaapa:95,ABalaaapa,95,24796,-204,294,140,-14,9.2,125,271,38,544823
ABalaaapa:96,ABalaaapa,96,24006,-994,-714,-823,-889,9.1,127,272,38,552747
ABalaaapa:97,ABalaaapa,97,24150,-850,-334,-541,-640,9.2,125,277,38,552312
ABalaaapa:98,ABalaaapa,98,23900,-1100,-1147,-1214,-980,9.4,124,279,38,506631
ABalaaapa:99,ABalaaapa,99,24280,-720,-840,-1095,-531,10.2,118,277,38,569955
ABalaaapa:100,ABalaaapa,100,25411,411,896,591,540,10.2,119,275,38,546671
ABalaaapa:101,ABalaaapa,101,25295,295,478,480,428,10.1,124,285,38,565816
ABalaaapa:102,ABalaaapa,102,24589,-411,66,-137,-329,9.5,125,292,38,500858
ABalaaapa:103,ABalaaapa,103,24244,-756,-493,-727,-676,10.2,121,285,38,546857
ABalaaapa:104,ABalaaapa,104,24459,-541,-211,-204,-501,10.1,118,273,40,617641
ABalaaapa:105,ABalaaapa,105,24420,-580,230,72,-446,10.5,112,272,38,515753
ABalaaapa:106,ABalaaapa,106,24412,-588,-215,-562,-461,10.4,112,270,38,531141
ABalaaapa:107,ABalaaapa,107,23603,-1397,-1200,-1258,-1150,10.4,112,270,38,529093
ABalaaapa:108,ABalaaapa,108,25207,207,605,471,342,10.3,112,265,38,528351
ABalaaapa:109,ABalaaapa,109,23817,-1183,-646,-655,-1113,10.3,114,273,38,542437
ABalaaapa:110,ABalaaapa,110,24990,-10,-376,-384,-9,11.1,116,282,36,493565
ABalaaapa:111,ABalaaapa,111,24922,-78,-102,-169,-83,11.9,114,289,36,486687
ABalaaapa:112,ABalaaapa,112,23898,-1102,-992,-979,-1091,11.2,113,285,36,478249
ABalaaapa:113,ABalaaapa,113,24240,-760,-832,-848,-808,11.0,112,279,35,363310
ABalaaapa:114,ABalaaapa,114,23942,-1058,-1606,-1577,-997,10.2,119,267,38,436617
ABalaaapal:115,ABalaaapal,115,25206,206,-129,13,726,12.0,116,286,28,432713
ABalaaapal:116,ABalaaapal,116,25316,316,786,821,106,12.0,118,294,33,322999
ABalaaapal:117,ABalaaapal,117,25298,298,-94,-219,186,11.2,116,297,36,420985
ABalaaapal:118,ABalaaapal,118,25570,570,121,-236,1079,12.0,115,302,34,372598
ABalaaapal:119,ABalaaapal,119,25257,257,-193,-316,-42,12.1,117,301,34,365482
ABalaaapal:120,ABalaaapal,120,24685,-315,-1210,-1283,-1340,13.0,112,300,36,449620
ABalaaapal:121,ABalaaapal,121,24595,-405,-801,-1016,-445,12.2,109,293,36,421510
ABalaaapal:122,ABalaaapal,122,25228,228,-220,-628,544,13.1,108,295,34,372841
ABalaaapal:123,ABalaaapal,123,25144,144,-2,-171,795,12.1,115,293,36,439009
ABalaaapal:124,ABalaaapal,124,24524,-476,-307,-23,-1564,12.0,115,299,29,229967
ABalaaapal:125,ABalaaapal,125,26133,1133,1200,1269,2234,12.3,116,300,29,229967
ABalaaapal:126,ABalaaapal,126,24847,-153,-83,86,-159,12.5,118,301,29,229967
ABalaaapal:127,ABalaaapal,127,24323,-677,-1466,-1377,-1133,12.8,119,302,29,229967
ABalaaapal:128,ABalaaapal,128,24951,-49,-108,93,-338,13.0,121,303,29,0
ABalaaapal:129,ABalaaapal,129,24336,-664,-707,-747,-379,12.6,120,302,30,0
ABalaaapal:130,ABalaaapal,130,24855,-145,-154,-117,-486,12.1,119,301,32,309951
ABalaaapar:115,ABalaaapar,115,26662,1662,1548,1359,1694,11.2,109,248,29,203002
ABalaaapar:116,ABalaaapar,116,24534,-466,-514,-529,-456,11.2,105,253,29,201953
ABalaaapar:117,ABalaaapar,117,24647,-353,-362,-576,-340,11.1,103,258,29,215573
ABalaaapar:118,ABalaaapar,118,25408,408,-11,-92,293,11.2,104,263,34,343062
ABalaaapar:119,ABalaaapar,119,25546,546,-143,-331,548,11.1,103,259,34,343959
ABalaaapar:120,ABalaaapar,120,24411,-589,-781,-1164,-633,11.3,101,265,34,322647
ABalaaapar:121,ABalaaapar,121,25317,317,261,-149,469,11.4,99,256,34,318862
ABalaaapar:122,ABalaaapar,122,24976,-24,-299,-589,59,11.8,99,262,32,299816
ABalaaapar:123,ABalaaapar,123,23864,-1136,-1561,-1676,-1535,11.1,101,258,29,219985
ABalaaapar:124,ABalaaapar,124,24117,-883,-1687,-1701,-1177,10.5,103,261,29,226395
ABalaaapar:125,ABalaaapar,125,25354,354,-71,-63,518,11.1,107,263,29,226124
ABalaaapar:126,ABalaaapar,126,24616,-384,-165,215,-371,11.1,106,267,29,226473
ABalaaapar:127,ABalaaapar,127,24477,-523,-955,-898,-865,11.3,106,267,29,226473
ABalaaapar:128,ABalaaapar,128,25253,253,-208,-77,99,11.6,106,267,30,226473
ABalaaapar:129,ABalaaapar,129,25036,36,-437,-969,599,11.8,106,268,30,226473
ABalaaapar:130,ABalaaapar,130,25418,418,-77,-215,549,12.1,107,268,31,226473
ABalaaapp:85,ABalaaapp,85,24853,-147,799,976,-85,9.0,178,182,37,458259
ABalaaapp:86,ABalaaapp,86,24908,-92,477,610,47,8.0,176,186,37,488249
ABalaaapp:87,ABalaaapp,87,23748,-1252,-478,-641,-1125,8.1,175,191,37,489205
ABalaaapp:88,ABalaaapp,88,24204,-796,183,221,-735,9.8,164,196,37,495474
ABalaaapp:89,ABalaaapp,89,24237,-763,-184,7,-735,9.2,156,199,38,540368
ABalaaapp:90,ABalaaapp,90,24593,-407,244,267,-357,8.9,153,197,36,485276
ABalaaapp:91,ABalaaapp,91,25099,99,824,837,170,8.1,150,200,38,526501
ABalaaapp:92,ABalaaapp,92,24115,-885,-182,-282,-726,8.3,145,198,38,510173
