cellTime,cell,time,none,global,local,blot,cross,z,x,y,size,gweight
ABaraappp:118,ABaraappp,118,41682,16682,6834,8150,13496,12.0,352,384,40,468643
ABaraappp:119,ABaraappp,119,43329,18329,8338,9990,14825,12.2,354,382,40,471014
ABaraappp:120,ABaraappp,120,43369,18369,9897,11519,14885,13.1,353,382,40,490185
ABaraappp:121,ABaraappp,121,44559,19559,11384,12565,17466,13.1,351,383,38,471188
ABaraappp:122,ABaraappp,122,40985,15985,7412,8433,13755,13.1,351,381,40,498667
ABaraappp:123,ABaraappp,123,41654,16654,8282,9231,14698,14.1,354,380,40,533851
ABaraappp:124,ABaraappp,124,37443,12443,3272,3404,10569,13.4,350,372,38,444911
ABaraappp:125,ABaraappp,125,34603,9603,408,675,7377,13.9,345,374,36,398737
ABaraapppa:126,ABaraapppa,126,33909,8909,1188,1195,7446,15.0,328,396,34,218282
ABaraapppa:127,ABaraapppa,127,35006,10006,1778,1898,8685,15.0,328,403,34,224474
ABaraapppa:128,ABaraapppa,128,37242,12242,4172,4443,9923,14.9,325,398,35,228902
ABaraapppa:129,ABaraapppa,129,40003,15003,6473,6923,11957,13.9,325,395,35,232253
ABaraapppa:130,ABaraapppa,130,40689,15689,7009,7330,8767,13.1,315,396,39,321292
ABaraapppa:131,ABaraapppa,131,46702,21702,11808,12644,18274,13.1,324,397,29,151881
ABaraapppa:132,ABaraapppa,132,42017,17017,8425,9616,11880,13.3,327,393,38,329630
ABaraapppa:133,ABaraapppa,133,44243,19243,10514,11500,15334,13.3,331,392,36,302022
ABaraapppa:134,ABaraapppa,134,44757,19757,10794,12175,15829,13.1,331,393,36,310565
ABaraapppa:135,ABaraapppa,135,43252,18252,9021,10266,15204,13.1,330,396,36,331785
ABaraapppa:136,ABaraapppa,136,44062,19062,8153,9378,13944,12.3,324,393,36,313105
ABaraapppa:137,ABaraapppa,137,42428,17428,6576,8305,12166,12.2,320,392,38,355194
ABaraapppa:138,ABaraapppa,138,43182,18182,7952,10266,12033,12.3,319,391,38,352554
ABaraapppa:139,ABaraapppa,139,42292,17292,7111,9423,9913,12.4,317,383,38,365522
ABaraapppa:140,ABaraapppa,140,42177,17177,5454,8137,7634,12.2,316,383,38,366190
ABaraapppa:141,ABaraapppa,141,44057,19057,7901,10209,10941,13.1,313,384,38,400242
ABaraapppa:142,ABaraapppa,142,45584,20584,8846,11475,13198,12.3,316,379,38,377276
ABaraapppa:143,ABaraapppa,143,45482,20482,9201,11211,12955,12.4,315,376,36,341080
ABaraapppa:144,ABaraapppa,144,45785,20785,9512,11871,12650,13.1,313,373,38,416035
ABaraapppa:145,ABaraapppa,145,48725,23725,11816,13149,17630,13.1,313,372,36,390198
ABaraapppa:146,ABaraapppa,146,46896,21896,11420,13035,16678,13.2,316,371,36,376875
ABaraapppa:147,ABaraapppa,147,47247,22247,10490,13034,11642,13.3,319,371,38,410674
ABaraapppa:148,ABaraapppa,148,45912,20912,9979,11859,12577,14.1,318,376,38,441515
ABaraapppa:149,ABaraapppa,149,44342,19342,7303,9896,11192,14.0,315,374,38,444940
ABaraapppa:150,ABaraapppa,150,46157,21157,9263,12809,14420,13.3,316,372,38,419320
ABaraapppa:151,ABaraapppa,151,47372,22372,9818,12678,15323,14.1,315,372,38,470907
ABaraapppa:152,ABaraapppa,152,48162,23162,11356,13472,14587,14.1,316,380,38,452973
ABaraapppa:153,ABaraapppa,153,48809,23809,11432,14216,16264,14.1,314,376,38,464312
ABaraapppa:154,ABaraapppa,154,47784,22784,10013,12916,15741,14.2,313,375,38,470307
ABaraapppa:155,ABaraapppa,155,46305,21305,8194,10285,13453,14.2,320,380,38,462730
ABaraapppa:156,ABaraapppa,156,52272,27272,14385,16862,20509,14.0,316,376,38,426839
ABaraapppa:157,ABaraapppa,157,51308,26308,14149,15838,18410,14.1,319,378,38,428725
ABaraapppa:158,ABaraapppa,158,49884,24884,12410,13730,17698,14.1,321,379,38,430500
ABaraapppa:159,ABaraapppa,159,52798,27798,15684,17861,20711,15.1,326,378,38,434074
ABaraapppa:160,ABaraapppa,160,51061,26061,12882,14413,17959,14.2,329,381,36,382162
ABaraapppp:126,ABaraapppp,126,33363,8363,-392,22,5503,13.1,350,367,34,234661
ABaraapppp:127,ABaraapppp,127,35702,10702,1419,2424,6559,13.0,356,362,36,282365
ABaraapppp:128,ABaraapppp,128,36796,11796,1994,3721,7128,13.2,361,361,35,251090
ABaraapppp:129,ABaraapppp,129,40038,15038,5662,7633,10512,13.8,366,359,35,257908
ABaraapppp:130,ABaraapppp,130,40605,15605,6433,8511,8300,13.2,367,359,35,267785
ABaraapppp:131,ABaraapppp,131,39634,14634,4751,6684,9039,12.2,365,358,34,269838
ABaraapppp:132,ABaraapppp,132,40702,15702,5749,7831,8661,12.9,362,364,34,281002
ABaraapppp:133,ABaraapppp,133,42689,17689,7363,9042,10102,12.1,364,368,34,283954
ABaraapppp:134,ABaraapppp,134,42181,17181,6645,8963,6851,12.0,365,378,34,303119
ABaraapppp:135,ABaraapppp,135,40461,15461,6979,7754,6812,13.0,370,393,34,282441
ABaraapppp:136,ABaraapppp,136,39217,14217,7462,6987,9692,14.0,369,387,34,297136
ABaraapppp:137,ABaraapppp,137,42512,17512,8736,9353,8931,13.1,363,381,34,303508
ABaraapppp:138,ABaraapppp,138,42290,17290,7804,9041,9737,13.8,359,378,34,296278
ABaraapppp:139,ABaraapppp,139,43091,18091,10044,11009,12623,13.9,358,377,34,301076
ABaraapppp:140,ABaraapppp,140,40195,15195,6339,6817,12428,14.0,356,378,34,320967
ABaraapppp:141,ABaraapppp,141,41515,16515,7071,8258,11130,13.9,351,384,34,323174
ABaraapppp:142,ABaraapppp,142,41110,16110,7736,8362,13027,14.1,355,386,34,328571
ABaraapppp:143,ABaraapppp,143,41162,16162,6978,7816,13911,14.2,353,388,34,323351
ABaraapppp:144,ABaraapppp,144,41651,16651,7416,9016,13027,14.0,353,386,36,407704
ABaraapppp:145,ABaraapppp,145,42308,17308,8308,9321,14022,14.1,355,386,36,411338
ABaraapppp:146,ABaraapppp,146,41460,16460,8323,9276,12803,14.1,361,386,36,402825
ABaraapppp:147,ABaraapppp,147,39641,14641,6176,7465,10408,14.0,363,380,36,420793
ABaraapppp:148,ABaraapppp,148,42845,17845,9377,10175,12744,13.3,365,374,36,391297
ABaraapppp:149,ABaraapppp,149,43213,18213,9094,10219,12984,13.3,366,370,36,412420
ABaraapppp:150,ABaraapppp,150,44360,19360,9428,10667,12462,13.3,364,370,36,407735
ABaraapppp:151,ABaraapppp,151,42996,17996,7351,8892,11117,13.4,362,369,38,439393
ABaraapppp:152,ABaraapppp,152,43604,18604,7399,9785,12245,14.2,363,380,38,489184
ABaraapppp:153,ABaraapppp,153,43719,18719,8186,9236,12495,14.2,369,382,38,476571
ABaraapppp:154,ABaraapppp,154,42770,17770,7180,8684,11305,14.3,366,382,38,480776
ABaraapppp:155,ABaraapppp,155,50922,25922,14763,15889,19697,15.0,368,386,36,459553
ABaraapppp:156,ABaraapppp,156,47029,22029,9892,11892,14764,14.5,367,383,36,386734
ABaraapppp:157,ABaraapppp,157,49671,24671,13105,15319,17722,14.9,370,385,34,347493
ABaraapppp:158,ABaraapppp,158,48137,23137,11374,13124,14908,14.2,373,383,36,410934
ABaraapppp:159,ABaraapppp,159,48057,23057,11061,13373,13238,14.1,374,381,36,416008
ABaraapppp:160,ABaraapppp,160,45652,20652,8583,11328,13910,15.3,378,389,38,457528
ABarap:19,ABarap,19,28457,3457,-1185,-1319,3438,12.1,387,322,38,288800
ABarap:20,ABarap,20,28437,3437,-2038,-2038,3437,12.9,408,315,52,547811
ABarap:21,ABarap,21,27635,2635,-2470,-2470,2635,12.9,410,320,49,453980
ABarap:22,ABarap,22,28850,3850,-1898,-1898,3850,13.1,418,319,56,623800
ABarap:23,ABarap,23,28198,3198,-2251,-2251,3198,13.1,433,313,57,675345
ABarap:24,ABarap,24,28223,3223,-2855,-2877,3223,12.3,436,307,56,713283
ABarap:25,ABarap,25,28454,3454,-2638,-2670,3454,12.1,436,308,56,814910
ABarap:26,ABarap,26,28983,3983,-2654,-2654,3983,11.3,427,310,56,838186
ABarap:27,ABarap,27,28205,3205,-2803,-2801,3205,11.5,428,314,58,966551
ABarap:28,ABarap,28,28524,3524,-2797,-2796,3524,11.3,427,306,60,1076879
ABarap:29,ABarap,29,29437,4437,-1689,-1698,4437,11.2,430,298,61,1084719
ABarap:30,ABarap,30,28867,3867,-2720,-2720,3867,11.3,419,300,59,1037683
ABarap:31,ABarap,31,30329,5329,-1372,-1372,5329,10.4,408,294,62,1190555
ABarap:32,ABarap,32,28998,3998,-2403,-2403,3998,11.1,405,294,60,1228529
ABarap:33,ABarap,33,29329,4329,-2218,-2215,4329,11.1,405,304,63,1290453
ABarap:34,ABarap,34,29335,4335,-2239,-2239,4335,11.0,415,302,62,1286501
ABarap:35,ABarap,35,28669,3669,-2706,-2706,3669,11.0,420,307,58,1164163
ABarap:36,ABarap,36,28522,3522,-2833,-2833,3522,11.2,428,311,62,1346933
ABarap:37,ABarap,37,28858,3858,-2343,-2343,3858,11.3,429,308,60,1280036
ABarap:38,ABarap,38,28971,3971,-2543,-2543,3971,11.4,433,308,60,1217103
ABarap:39,ABarap,39,28397,3397,-2959,-2959,3397,11.9,435,323,58,853777
ABarap:40,ABarap,40,28900,3900,-2397,-2397,3900,11.8,428,309,57,767977
ABarapa:41,ABarapa,41,29515,4515,-2318,-2318,4515,11.1,415,348,43,353356
ABarapa:42,ABarapa,42,30293,5293,-1348,-1349,5293,10.9,406,347,53,542897
ABarapa:43,ABarapa,43,31438,6438,-356,-356,6438,10.2,399,349,52,557430
ABarapa:44,ABarapa,44,30080,5080,-1493,-1493,5080,10.2,403,358,52,568015
ABarapa:45,ABarapa,45,30992,5992,-1356,-1356,5992,10.0,414,361,53,605253
ABarapa:46,ABarapa,46,30504,5504,-1816,-1816,5504,10.0,414,372,53,635021
ABarapa:47,ABarapa,47,30454,5454,-2102,-2141,5454,10.1,420,360,53,699675
ABarapa:48,ABarapa,48,30530,5530,-1838,-1882,5527,10.2,422,365,52,677648
ABarapa:49,ABarapa,49,29227,4227,-2840,-2840,4227,11.0,424,372,51,670263
ABarapa:50,ABarapa,50,31097,6097,-1404,-1404,6097,10.2,423,371,51,661985
ABarapa:51,ABarapa,51,29309,4309,-3299,-3299,4309,10.9,422,376,51,705429
ABarapa:52,ABarapa,52,29061,4061,-3049,-3049,4061,11.1,418,383,51,712974
ABarapa:53,ABarapa,53,30187,5187,-2187,-2187,5187,11.0,422,386,51,684099
ABarapa:54,ABarapa,54,30909,5909,-1831,-1831,5909,10.3,419,375,53,762635
ABarapa:55,ABarapa,55,29646,4646,-2380,-2380,4646,11.0,421,375,53,798654
ABarapa:56,ABarapa,56,30035,5035,-2347,-2347,5035,11.0,418,372,54,873704
ABarapa:57,ABarapa,57,29700,4700,-2887,-2887,4700,10.8,415,372,52,801736
ABarapa:58,ABarapa,58,31213,6213,-1167,-1167,6213,10.4,413,375,53,742808
ABarapa:59,ABarapa,59,29259,4259,-2931,-2931,4259,10.9,404,373,51,740477
ABarapa:60,ABarapa,60,29534,4534,-2558,-2558,4534,11.0,408,369,51,738241
ABarapa:61,ABarapa,61,29122,4122,-3117,-3117,4122,11.0,409,373,53,844250
ABarapa:62,ABarapa,62,28911,3911,-2925,-2925,3911,11.1,408,369,51,690063
ABarapa:63,ABarapa,63,30200,5200,-1051,-1051,5200,10.1,391,369,36,303415
ABarapaa:64,ABarapaa,64,30132,5132,-1620,-1719,5030,11.0,376,375,35,246903
ABarapaa:65,ABarapaa,65,29647,4647,-1542,-1542,4608,11.0,369,392,34,249801
ABarapaa:66,ABarapaa,66,32249,7249,380,370,7230,10.3,365,403,36,240650
ABarapaa:67,ABarapaa,67,31739,6739,-138,-191,6664,10.9,358,411,42,346296
ABarapaa:68,ABarapaa,68,31826,6826,69,51,6724,10.1,348,415,43,353344
ABarapaa:69,ABarapaa,69,32335,7335,440,432,7322,10.1,353,422,44,370271
ABarapaa:70,ABarapaa,70,31288,6288,-130,-34,6195,10.9,354,419,44,392379
ABarapaa:71,ABarapaa,71,30701,5701,-683,-717,5650,10.8,356,418,44,391847
ABarapaa:72,ABarapaa,72,29550,4550,-1782,-1765,4528,11.0,362,420,44,411594
ABarapaa:73,ABarapaa,73,30262,5262,-1414,-1433,5235,11.0,371,420,44,419085
ABarapaa:74,ABarapaa,74,30311,5311,-1500,-1486,5293,10.8,370,421,44,428959
ABarapaa:75,ABarapaa,75,30424,5424,-1726,-1798,5394,11.0,382,418,43,403005
ABarapaa:76,ABarapaa,76,29860,4860,-2450,-2416,4833,10.9,381,420,43,415710
ABarapaa:77,ABarapaa,77,33392,8392,497,489,8385,10.0,379,424,44,453803
ABarapaa:78,ABarapaa,78,33954,8954,1119,1111,8953,10.1,376,427,44,466038
ABarapaa:79,ABarapaa,79,32624,7624,-282,-234,7622,10.1,372,436,44,462182
ABarapaa:80,ABarapaa,80,30516,5516,-1370,-1411,5505,10.9,376,432,44,488678
ABarapaa:81,ABarapaa,81,32332,7332,-985,-1030,7332,10.1,379,429,44,473833
ABarapaa:82,ABarapaa,82,31322,6322,-859,-936,6320,10.9,379,438,44,488969
ABarapaa:83,ABarapaa,83,31667,6667,-712,-757,6658,10.9,380,437,44,474009
ABarapaa:84,ABarapaa,84,31787,6787,-420,-437,6780,11.1,382,443,44,516155
ABarapaa:85,ABarapaa,85,32317,7317,-644,-633,7304,11.1,386,444,44,503699
ABarapaa:86,ABarapaa,86,31660,6660,-589,-677,6639,11.2,384,447,46,457621
ABarapaa:87,ABarapaa,87,30851,5851,-1049,-1074,5851,11.9,378,457,44,400197
ABarapaa:88,ABarapaa,88,32562,7562,637,628,7562,11.2,369,466,45,402474
ABarapaa:89,ABarapaa,89,32560,7560,389,364,7560,11.2,361,472,44,391049
ABarapaa:90,ABarapaa,90,33161,8161,742,747,8159,11.2,359,472,43,386979
ABarapaa:91,ABarapaa,91,32105,7105,662,589,7078,12.1,353,472,42,431955
ABarapaa:92,ABarapaa,92,33082,8082,1448,1322,7997,12.0,357,470,38,380886
ABarapaa:93,ABarapaa,93,32470,7470,4,-55,7365,11.1,357,462,42,451243
ABarapaa:94,ABarapaa,94,30483,5483,-2904,-2933,5358,11.1,343,459,42,420515
ABarapaaa:95,ABarapaaa,95,28824,3824,-1231,-1202,3364,12.3,333,480,36,255069
ABarapaaa:96,ABarapaaa,96,30486,5486,1444,1409,5364,14.1,319,492,35,236174
ABarapaaa:97,ABarapaaa,97,31090,6090,1915,1854,5947,14.1,309,495,37,263993
ABarapaaa:98,ABarapaaa,98,31493,6493,2257,2255,6448,14.0,292,496,36,251355
ABarapaaa:99,ABarapaaa,99,32593,7593,2892,2883,7575,13.9,290,494,36,270967
ABarapaaa:100,ABarapaaa,100,31599,6599,2464,2474,6566,14.2,290,493,37,266155
ABarapaaa:101,ABarapaaa,101,32049,7049,2615,2671,6874,15.1,301,490,37,299546
ABarapaaa:102,ABarapaaa,102,33760,8760,4835,4884,8612,15.0,300,487,36,308355
ABarapaaa:103,ABarapaaa,103,32535,7535,2766,2815,7316,14.0,292,487,36,320277
ABarapaaa:104,ABarapaaa,104,33095,8095,2886,2893,7792,14.1,293,492,36,319577
ABarapaaa:105,ABarapaaa,105,33387,8387,3328,3320,8018,14.0,307,494,36,327928
ABarapaaa:106,ABarapaaa,106,34874,9874,4963,4996,9324,14.9,312,495,36,295994
ABarapaaa:107,ABarapaaa,107,34781,9781,5042,5043,9075,15.1,312,496,34,239060
ABarapaaa:108,ABarapaaa,108,33045,8045,3303,3367,7497,15.9,311,497,36,266446
ABarapaaa:109,ABarapaaa,109,34453,9453,4067,4383,7758,15.1,305,494,36,339201
ABarapaaa:110,ABarapaaa,110,36325,11325,6026,6121,9962,14.9,298,497,36,286876
ABarapaaa:111,ABarapaaa,111,36420,11420,5263,5903,9377,15.0,304,495,36,364121
ABarapaaa:112,ABarapaaa,112,36484,11484,4465,4946,8962,15.0,307,493,36,395282
ABarapaaa:113,ABarapaaa,113,38069,13069,6190,6826,9702,15.0,316,496,38,362654
ABarapaaa:114,ABarapaaa,114,37678,12678,5685,7167,8424,15.1,310,497,38,333638
ABarapaaa:115,ABarapaaa,115,37455,12455,5082,6008,9375,15.1,314,497,36,312597
ABarapaaa:116,ABarapaaa,116,36601,11601,4641,5497,8460,15.9,306,496,36,347742
ABarapaaa:117,ABarapaaa,117,37410,12410,4924,5808,9526,15.2,300,496,36,347776
ABarapaaa:118,ABarapaaa,118,40282,15282,7873,8847,12827,15.1,303,496,36,348352
ABarapaaa:119,ABarapaaa,119,41158,16158,9086,9620,14388,14.9,305,496,36,360028
ABarapaaa:120,ABarapaaa,120,39776,14776,7706,8651,11364,15.0,315,496,36,373140
ABarapaaa:121,ABarapaaa,121,36895,11895,4225,5759,7940,14.2,322,494,40,460283
ABarapaaa:122,ABarapaaa,122,38724,13724,6171,7387,12179,14.9,324,496,36,357929
ABarapaaa:123,ABarapaaa,123,41525,16525,6554,7869,13149,14.2,316,498,29,184690
ABarapaaa:124,ABarapaaa,124,39327,14327,5961,7604,10460,14.0,311,497,38,390573
ABarapaaa:125,ABarapaaa,125,39970,14970,7598,8673,9456,15.0,305,496,36,382437
ABarapaaa:126,ABarapaaa,126,37525,12525,4373,5216,10709,14.9,312,496,36,283351
ABarapaaa:127,ABarapaaa,127,45088,20088,11341,11730,18280,14.2,314,499,29,168888
ABarapaaa:128,ABarapaaa,128,37276,12276,5159,5158,11402,15.1,317,495,37,361282
ABarapaaa:129,ABarapaaa,129,39323,14323,7427,7925,11420,13.3,321,496,37,350966
ABarapaaa:130,ABarapaaa,130,40512,15512,8410,9227,10770,13.1,325,485,37,439252
ABarapaaa:131,ABarapaaa,131,42203,17203,10181,11018,12720,13.1,325,486,38,519300
ABarapaaa:132,ABarapaaa,132,40056,15056,7533,8883,7954,13.2,321,478,38,485693
ABarapaaa:133,ABarapaaa,133,40369,15369,7249,8266,8865,13.3,319,470,38,458304
ABarapaaa:134,ABarapaaa,134,36582,11582,2899,3229,4077,13.3,309,473,36,398389
ABarapaaa:135,ABarapaaa,135,36725,11725,3878,4299,6162,14.0,308,475,34,336812
ABarapaaa:136,ABarapaaa,136,37243,12243,4025,4086,7517,13.9,308,470,34,357643
ABarapaaaa:137,ABarapaaaa,137,35536,10536,626,1618,-589,14.1,284,466,34,294814
ABarapaaaa:138,ABarapaaaa,138,37440,12440,2444,3891,4314,14.0,276,463,34,306255
ABarapaaaa:139,ABarapaaaa,139,38865,13865,3007,5077,3934,13.9,274,451,34,327568
ABarapaaaa:140,ABarapaaaa,140,39169,14169,2052,5410,4186,13.9,275,445,34,327577
ABarapaaaa:141,ABarapaaaa,141,45124,20124,8644,10338,9331,13.0,272,448,29,205070
ABarapaaaa:142,ABarapaaaa,142,41502,16502,4069,7722,5209,13.0,275,448,34,339211
ABarapaaaa:143,ABarapaaaa,143,44288,19288,7081,10033,7745,13.0,274,451,34,348941
ABarapaaaa:144,ABarapaaaa,144,45599,20599,8806,11897,11133,13.0,279,452,34,347759
ABarapaaaa:145,ABarapaaaa,145,40812,15812,3578,6369,816,12.3,283,455,36,403538
ABarapaaaa:146,ABarapaaaa,146,44457,19457,7721,10551,7103,13.0,283,453,34,359908
ABarapaaaa:147,ABarapaaaa,147,45278,20278,8783,11586,8998,13.0,291,455,34,366223
ABarapaaaa:148,ABarapaaaa,148,44642,19642,7998,10135,7970,12.1,295,451,34,361168
ABarapaaaa:149,ABarapaaaa,149,44196,19196,4228,8080,8097,12.1,291,449,36,436498
ABarapaaaa:150,ABarapaaaa,150,45909,20909,10151,11854,13160,12.9,301,450,34,362577
ABarapaaaa:151,ABarapaaaa,151,45985,20985,9507,11981,10484,12.1,297,445,36,441553
ABarapaaaa:152,ABarapaaaa,152,44393,19393,7262,9507,10695,12.1,296,448,36,461968
ABarapaaaa:153,ABarapaaaa,153,47228,22228,11522,13693,12809,12.1,301,448,36,459041
ABarapaaaa:154,ABarapaaaa,154,47826,22826,10827,13040,13915,12.1,296,449,36,459564
ABarapaaaa:155,ABarapaaaa,155,47304,22304,8805,12574,12097,11.2,297,449,36,450300
ABarapaaaa:156,ABarapaaaa,156,52224,27224,14774,16083,18188,12.0,296,448,34,361946
ABarapaaaa:157,ABarapaaaa,157,50737,25737,11780,15422,17281,11.1,289,447,36,420733
ABarapaaaa:158,ABarapaaaa,158,48961,23961,9533,12947,15045,11.0,287,445,36,421312
ABarapaaaa:159,ABarapaaaa,159,50321,25321,8303,14111,17870,10.4,290,434,36,388644
ABarapaaaa:160,ABarapaaaa,160,52738,27738,12810,16085,20391,10.9,301,433,34,352163
ABarapaaap:137,ABarapaaap,137,37430,12430,4107,4883,4358,13.0,330,469,28,0
ABarapaaap:138,ABarapaaap,138,37456,12456,4401,5428,7358,12.0,328,470,34,306857
ABarapaaap:139,ABarapaaap,139,38482,13482,6882,7184,12025,12.1,333,467,34,291595
ABarapaaap:140,ABarapaaap,140,41210,16210,9401,10075,13758,12.1,333,467,34,316693
ABarapaaap:141,ABarapaaap,141,40074,15074,8625,9245,13419,12.1,333,473,34,322857
ABarapaaap:142,ABarapaaap,142,41870,16870,10531,10963,15657,11.9,332,476,34,333848
ABarapaaap:143,ABarapaaap,143,42612,17612,9940,10927,15982,11.2,330,471,34,312473
ABarapaaap:144,ABarapaaap,144,44468,19468,10781,11349,17438,10.8,328,465,34,327535
ABarapaaap:145,ABarapaaap,145,44258,19258,10817,11809,17177,10.8,328,466,34,326339
ABarapaaap:146,ABarapaaap,146,44530,19530,10579,11133,16450,10.8,329,461,34,333303
ABarapaaap:147,ABarapaaap,147,46830,21830,11563,12158,19668,10.4,331,458,34,333303
ABarapaaap:148,ABarapaaap,148,45946,20946,9955,11532,17592,10.0,333,454,34,353630
ABarapaaap:149,ABarapaaap,149,46818,21818,11033,13611,17930,10.1,330,446,34,353540
ABarapaaap:150,ABarapaaap,150,47457,22457,12172,13871,18680,10.1,336,446,34,357937
ABarapaaap:151,ABarapaaap,151,48785,23785,12821,15734,19406,9.9,331,440,34,358676
ABarapaaap:152,ABarapaaap,152,45973,20973,9681,12177,16910,9.3,330,441,36,390780
ABarapaaap:153,ABarapaaap,153,48246,23246,11507,14078,18970,9.3,334,433,36,394339
ABarapaaap:154,ABarapaaap,154,55540,30540,17852,19286,25681,10.2,326,436,29,221455
ABarapaaap:155,ABarapaaap,155,48607,23607,11996,14584,18751,10.0,331,436,36,436696
ABarapaaap:156,ABarapaaap,156,53106,28106,14818,16192,22828,9.5,324,435,29,214833
ABarapaaap:157,ABarapaaap,157,48300,23300,10990,13807,18243,9.4,326,437,36,358608
ABarapaaap:158,ABarapaaap,158,48911,23911,11014,13174,18453,10.9,324,435,34,330715
ABarapaaap:159,ABarapaaap,159,53846,28846,15484,18444,24135,10.0,327,428,34,326913
ABarapaaap:160,ABarapaaap,160,50259,25259,10689,13964,19650,9.9,329,428,34,331197
ABarapaap:95,ABarapaap,95,33927,8927,674,604,8363,10.1,348,447,34,235660
ABarapaap:96,ABarapaap,96,31668,6668,-430,-489,6400,11.7,352,458,37,271059
ABarapaap:97,ABarapaap,97,31612,6612,383,626,5042,12.1,350,459,37,309218
ABarapaap:98,ABarapaap,98,31492,6492,670,891,4403,12.1,342,461,36,298835
ABarapaap:99,ABarapaap,99,32188,7188,1745,2016,4446,12.9,346,468,36,318603
ABarapaap:100,ABarapaap,100,34056,9056,3024,3327,7040,12.3,341,472,37,282723
ABarapaap:101,ABarapaap,101,33553,8553,2899,2992,7546,12.9,342,475,35,259120
ABarapaap:102,ABarapaap,102,34207,9207,4214,4251,8283,12.9,347,482,36,309015
ABarapaap:103,ABarapaap,103,35491,10491,4602,4862,9295,12.3,348,481,38,341367
ABarapaap:104,ABarapaap,104,33877,8877,2438,3003,7303,12.2,345,478,38,364095
ABarapaap:105,ABarapaap,105,35216,10216,3783,4201,8801,12.1,351,476,38,376021
ABarapaap:106,ABarapaap,106,34064,9064,3603,3898,8199,13.1,355,480,38,383214
ABarapaap:107,ABarapaap,107,33674,8674,3083,3722,6411,13.3,350,480,38,381692
ABarapaap:108,ABarapaap,108,35337,10337,4255,4678,8980,13.0,346,485,38,411735
ABarapaap:109,ABarapaap,109,36373,11373,3610,4295,9760,12.2,335,486,38,378065
ABarapaap:110,ABarapaap,110,37476,12476,4552,5201,11053,12.0,328,487,38,400990
ABarapaap:111,ABarapaap,111,36052,11052,3111,4093,8809,12.1,324,486,40,460819
ABarapaap:112,ABarapaap,112,36991,11991,4549,5807,9313,12.4,331,481,38,412812
ABarapaap:113,ABarapaap,113,36891,11891,4248,5232,9367,12.3,340,486,38,397752
ABarapaap:114,ABarapaap,114,38525,13525,5148,5961,12048,12.1,337,482,38,426384
ABarapaap:115,ABarapaap,115,38446,13446,5506,6493,10254,12.3,337,483,38,430986
ABarapaap:116,ABarapaap,116,36736,11736,3131,4237,10135,12.3,326,487,40,475054
ABarapaap:117,ABarapaap,117,38349,13349,5367,5974,12043,12.2,331,489,40,483361
ABarapaap:118,ABarapaap,118,38144,13144,4717,5505,11532,12.2,332,488,40,484242
ABarapaap:119,ABarapaap,119,38165,13165,5072,5724,11477,12.1,331,484,38,472629
ABarapaap:120,ABarapaap,120,42767,17767,9378,10015,15544,12.1,332,481,38,466260
ABarapaap:121,ABarapaap,121,39694,14694,6499,7522,12100,12.2,331,477,40,519049
ABarapaap:122,ABarapaap,122,38235,13235,4457,5892,8823,12.2,341,477,40,516531
ABarapaap:123,ABarapaap,123,41608,16608,8873,9661,13941,13.2,342,477,40,549542
ABarapaap:124,ABarapaap,124,38402,13402,6732,7302,9980,13.2,339,473,40,559605
ABarapaap:125,ABarapaap,125,38177,13177,6398,6579,10929,14.1,332,460,40,541625
ABarapaap:126,ABarapaap,126,38155,13155,6491,7143,7565,14.2,331,468,38,424130
ABarapaap:127,ABarapaap,127,38613,13613,5674,6256,7989,14.0,330,470,36,412062
ABarapaap:128,ABarapaap,128,34742,9742,944,1192,2568,13.0,330,463,35,327633
ABarapaap:129,ABarapaap,129,35879,10879,1630,2477,6270,12.2,323,453,39,345761
ABarapaapa:130,ABarapaapa,130,35953,10953,1094,2273,5840,12.7,311,451,38,345761
ABarapaapa:131,ABarapaapa,131,34737,9737,543,1720,3664,13.2,299,449,36,316854
ABarapaapa:132,ABarapaapa,132,37607,12607,3669,4483,6831,13.0,300,443,34,282612
ABarapaapa:133,ABarapaapa,133,37283,12283,2513,3873,5607,13.0,298,439,34,284258
ABarapaapa:134,ABarapaapa,134,37166,12166,2346,3377,5828,12.2,298,442,34,288191
ABarapaapa:135,ABarapaapa,135,40939,15939,6057,7301,8902,12.0,300,448,34,301005
ABarapaapa:136,ABarapaapa,136,42171,17171,4864,6851,10081,11.1,297,440,34,299168
ABarapaapa:137,ABarapaapa,137,42810,17810,6691,8945,10036,11.1,300,444,34,313505
ABarapaapa:138,ABarapaapa,138,41024,16024,5090,7162,10361,11.0,298,442,34,309117
ABarapaapa:139,ABarapaapa,139,47506,22506,11486,12732,16036,11.1,303,438,29,205458
ABarapaapa:140,ABarapaapa,140,44383,19383,9393,10905,12856,11.1,303,438,29,205458
ABarapaapa:141,ABarapaapa,141,46127,21127,9905,11722,15003,11.1,302,438,29,201823
ABarapaapa:142,ABarapaapa,142,44524,19524,8924,10257,14458,11.1,304,439,29,208253
ABarapaapa:143,ABarapaapa,143,46526,21526,10344,11381,15998,11.0,302,438,29,211553
ABarapaapa:144,ABarapaapa,144,45814,20814,9490,11323,15447,11.2,304,435,29,212877
ABarapaapa:145,ABarapaapa,145,47824,22824,10589,12105,17370,10.4,301,435,29,189700
