cellTime,cell,time,none,global,local,blot,cross,z,x,y,size,gweight
ABa:2,ABa,2,23293,-1707,34,34,-1707,13.3,248,240,66,1221574
ABa:3,ABa,3,23024,-1976,-311,-311,-1976,11.7,227,254,67,1658231
ABa:4,ABa,4,23394,-1606,74,74,-1606,12.6,195,246,67,1910142
ABa:5,ABa,5,24003,-997,524,524,-997,15.6,160,251,70,2429618
ABa:6,ABa,6,23114,-1886,-296,-296,-1886,15.4,183,266,74,2751393
ABa:7,ABa,7,23218,-1782,-294,-294,-1782,15.0,191,276,80,3275110
ABa:8,ABa,8,23400,-1600,-153,-153,-1600,13.2,195,294,86,2000991
ABa:9,ABa,9,23427,-1573,27,27,-1573,15.0,217,286,68,1001758
ABal:10,ABal,10,23441,-1559,100,98,-1558,16.7,198,255,61,607206
ABal:11,ABal,11,23093,-1907,-311,-311,-1907,15.9,186,239,67,1062149
ABal:12,ABal,12,23853,-1147,186,186,-1147,15.6,173,230,67,1559403
ABal:13,ABal,13,23481,-1519,123,123,-1519,17.6,164,227,68,1841560
ABal:14,ABal,14,23489,-1511,-185,-185,-1511,18.5,168,227,70,2186739
ABal:15,ABal,15,23419,-1581,-305,-305,-1581,18.7,164,217,73,2391141
ABal:16,ABal,16,23406,-1594,-262,-262,-1594,16.7,169,203,77,2750451
ABal:17,ABal,17,23505,-1495,-419,-419,-1495,16.4,156,216,78,3045090
ABal:18,ABal,18,23571,-1429,-148,-140,-1429,14.6,152,222,76,2451363
ABal:19,ABal,19,23245,-1755,-335,-336,-1755,12.8,165,241,75,1511144
ABala:20,ABala,20,23916,-1084,362,354,-1080,16.4,152,269,60,826904
ABala:21,ABala,21,23318,-1682,-351,-353,-1682,16.4,138,270,66,1082056
ABala:22,ABala,22,23592,-1408,-153,-157,-1408,15.7,138,281,64,1300955
ABala:23,ABala,23,23580,-1420,-138,-125,-1420,13.0,129,282,65,1471918
ABala:24,ABala,24,23615,-1385,124,124,-1385,11.4,139,285,64,1370489
ABala:25,ABala,25,23292,-1708,-391,-391,-1708,11.6,143,297,64,1311767
ABala:26,ABala,26,23933,-1067,274,274,-1067,13.0,144,298,64,1427577
ABala:27,ABala,27,23129,-1871,-435,-435,-1871,13.5,139,305,62,1261827
ABala:28,ABala,28,23482,-1518,-352,-352,-1518,13.0,142,306,65,1421298
ABala:29,ABala,29,23079,-1921,-642,-642,-1921,12.0,154,308,65,1418014
ABala:30,ABala,30,23163,-1837,-535,-535,-1837,11.9,162,315,65,1416385
ABala:31,ABala,31,23371,-1629,-532,-532,-1629,11.6,165,321,65,1232743
ABalaa:32,ABalaa,32,23760,-1240,437,383,-1236,10.3,137,313,40,345252
ABalaa:33,ABalaa,33,23428,-1572,-519,-522,-1572,11.1,121,302,50,627129
ABalaa:34,ABalaa,34,23866,-1134,-157,-157,-1134,11.5,121,301,57,868028
ABalaa:35,ABalaa,35,23329,-1671,-547,-535,-1671,11.5,117,299,58,964189
ABalaa:36,ABalaa,36,23581,-1419,-525,-517,-1419,10.7,116,292,59,1043444
ABalaa:37,ABalaa,37,23194,-1806,-837,-840,-1806,9.9,125,288,60,1160613
ABalaa:38,ABalaa,38,23362,-1638,-416,-415,-1638,9.5,133,281,60,1129553
ABalaa:39,ABalaa,39,23887,-1113,88,79,-1113,10.6,128,288,60,1196302
ABalaa:40,ABalaa,40,23542,-1458,-219,-215,-1458,10.9,126,288,59,1229511
ABalaa:41,ABalaa,41,23902,-1098,-167,-163,-1098,10.8,127,285,59,1244405
ABalaa:42,ABalaa,42,23666,-1334,-334,-336,-1334,10.0,131,285,60,1414942
ABalaa:43,ABalaa,43,23825,-1175,122,119,-1175,9.9,132,279,60,1428917
ABalaa:44,ABalaa,44,23661,-1339,-159,-161,-1339,9.0,130,278,60,1507684
ABalaa:45,ABalaa,45,23643,-1357,-17,-12,-1357,10.0,132,278,59,1483228
ABalaa:46,ABalaa,46,23373,-1627,-613,-627,-1627,10.8,134,280,59,1485190
ABalaa:47,ABalaa,47,23168,-1832,-545,-538,-1832,10.9,142,294,59,1246348
ABalaa:48,ABalaa,48,24092,-908,204,195,-908,9.1,139,277,65,1352659
ABalaaa:49,ABalaaa,49,24427,-573,582,654,-597,10.6,116,269,57,962625
ABalaaa:50,ABalaaa,50,24036,-964,-435,-407,-987,11.1,112,274,52,1085617
ABalaaa:51,ABalaaa,51,23667,-1333,-384,-397,-1332,11.7,115,278,54,1233298
ABalaaa:52,ABalaaa,52,24289,-711,129,224,-731,12.0,109,284,54,1373835
ABalaaa:53,ABalaaa,53,23770,-1230,-362,-332,-1232,11.8,109,291,54,1381655
ABalaaa:54,ABalaaa,54,24780,-220,789,857,-226,12.0,108,295,54,1461307
ABalaaa:55,ABalaaa,55,24024,-976,-100,-28,-982,11.9,107,288,54,1472957
ABalaaa:56,ABalaaa,56,24253,-747,-169,-109,-756,12.9,109,288,54,1532613
ABalaaa:57,ABalaaa,57,24452,-548,404,448,-559,12.2,108,290,53,1422411
ABalaaa:58,ABalaaa,58,25100,100,810,835,94,12.3,104,289,53,1236127
ABalaaa:59,ABalaaa,59,25247,247,1062,1093,237,12.8,113,286,52,1263091
ABalaaa:60,ABalaaa,60,25338,338,1238,1286,330,12.9,110,288,52,1338075
ABalaaa:61,ABalaaa,61,26260,1260,1901,1897,1259,12.1,107,288,52,1383431
ABalaaa:62,ABalaaa,62,25534,534,1191,1220,530,12.3,111,293,52,1383654
ABalaaa:63,ABalaaa,63,26329,1329,2150,2152,1329,12.1,110,297,53,1431422
ABalaaa:64,ABalaaa,64,25889,889,1617,1612,889,11.9,117,302,54,1559968
ABalaaa:65,ABalaaa,65,27376,2376,2952,2977,2376,12.0,114,296,55,1598130
ABalaaa:66,ABalaaa,66,27377,2377,3293,3290,2376,11.3,120,297,53,1391777
ABalaaa:67,ABalaaa,67,28200,3200,3842,3845,3185,11.7,125,300,53,1280267
ABalaaaa:68,ABalaaaa,68,26414,1414,1934,2374,1385,8.8,127,273,51,799379
ABalaaaa:69,ABalaaaa,69,26817,1817,2373,2529,1791,7.5,132,265,46,772746
ABalaaaa:70,ABalaaaa,70,27070,2070,2457,2610,2050,7.1,130,260,45,703236
ABalaaaa:71,ABalaaaa,71,28225,3225,3701,3970,3180,7.0,135,254,47,837531
ABalaaaa:72,ABalaaaa,72,27584,2584,2985,3357,2530,7.1,134,260,47,863078
ABalaaaa:73,ABalaaaa,73,29386,4386,4623,5165,4344,7.2,129,262,47,873204
ABalaaaa:74,ABalaaaa,74,28609,3609,4011,4392,3553,7.2,131,267,49,967911
ABalaaaa:75,ABalaaaa,75,30058,5058,5435,5706,5020,9.1,114,275,49,1028849
ABalaaaa:76,ABalaaaa,76,30480,5480,5173,5650,5407,10.1,107,279,49,1040906
ABalaaaa:77,ABalaaaa,77,30788,5788,5277,5955,5718,11.1,105,288,48,1075897
ABalaaaa:78,ABalaaaa,78,32580,7580,7083,7632,7521,11.1,106,293,47,957673
ABalaaaa:79,ABalaaaa,79,32979,7979,6956,7515,7807,12.0,106,290,47,983301
ABalaaaa:80,ABalaaaa,80,35255,10255,9661,10092,10079,12.1,106,289,47,1001528
ABalaaaa:81,ABalaaaa,81,34143,9143,8092,8560,8908,12.4,110,295,49,1103930
ABalaaaa:82,ABalaaaa,82,36407,11407,10234,10938,11091,13.3,108,299,49,1123639
ABalaaaa:83,ABalaaaa,83,35860,10860,8807,10402,10028,14.2,110,298,50,1320579
ABalaaaa:84,ABalaaaa,84,36867,11867,9539,11167,10821,15.0,113,300,52,1474867
ABalaaaa:85,ABalaaaa,85,39020,14020,10637,11943,12989,16.0,121,303,48,1098055
ABalaaaa:86,ABalaaaa,86,42372,17372,15084,15255,16768,17.0,121,309,47,973015
ABalaaaa:87,ABalaaaa,87,44284,19284,17180,17502,18233,16.1,122,323,46,977999
ABalaaaa:88,ABalaaaa,88,44950,19950,16583,17104,18320,16.4,120,319,48,1047629
ABalaaaa:89,ABalaaaa,89,45346,20346,16312,16623,19228,17.1,120,309,46,968184
ABalaaaa:90,ABalaaaa,90,50530,25530,20858,21620,23657,17.1,122,312,45,812759
ABalaaaa:91,ABalaaaa,91,52332,27332,21413,22953,22173,15.1,126,288,44,787788
ABalaaaa:92,ABalaaaa,92,54111,29111,22233,23064,24159,16.0,124,286,40,631861
ABalaaaal:93,ABalaaaal,93,48079,23079,16290,18972,17644,18.9,134,265,38,533241
ABalaaaal:94,ABalaaaal,94,50666,25666,18898,19900,22095,17.2,135,256,39,540591
ABalaaaal:95,ABalaaaal,95,45708,20708,13903,14662,17990,16.5,144,252,41,602010
ABalaaaal:96,ABalaaaal,96,45953,20953,13091,15404,16946,17.4,141,256,41,557637
ABalaaaal:97,ABalaaaal,97,52031,27031,19579,20756,21723,17.1,130,248,41,621616
ABalaaaal:98,ABalaaaal,98,55674,30674,20982,24018,23173,17.0,128,252,40,635345
ABalaaaal:99,ABalaaaal,99,50590,25590,14742,17999,19363,16.2,126,256,42,675217
ABalaaaal:100,ABalaaaal,100,56308,31308,18814,22872,24820,16.3,121,257,40,594539
ABalaaaal:101,ABalaaaal,101,58940,33940,21545,25973,27789,15.2,124,248,41,607683
ABalaaaal:102,ABalaaaal,102,61511,36511,25300,28210,30095,15.2,130,243,41,623433
ABalaaaal:103,ABalaaaal,103,65295,40295,27246,31891,30191,15.2,125,240,41,622360
ABalaaaal:104,ABalaaaal,104,66081,41081,27876,32510,31773,15.0,120,236,41,642257
ABalaaaal:105,ABalaaaal,105,69199,44199,31835,35760,33897,14.2,120,233,39,508487
ABalaaaal:106,ABalaaaal,106,71807,46807,34122,36808,35670,14.1,120,231,39,515040
ABalaaaal:107,ABalaaaal,107,75075,50075,37693,39933,41700,14.2,117,229,39,508921
ABalaaaal:108,ABalaaaal,108,74314,49314,35900,39568,39844,15.1,115,232,41,550243
ABalaaaal:109,ABalaaaal,109,82962,57962,41129,45579,45041,15.3,111,237,39,507996
ABalaaaal:110,ABalaaaal,110,85154,60154,39138,46687,39610,15.4,116,236,39,500808
ABalaaaar:93,ABalaaaar,93,49797,24797,18046,20709,16306,15.0,117,291,38,527734
ABalaaaar:94,ABalaaaar,94,46833,21833,14089,17453,10470,13.3,111,289,39,540825
ABalaaaar:95,ABalaaaar,95,52014,27014,20777,23322,17064,13.2,106,284,39,552288
ABalaaaar:96,ABalaaaar,96,51278,26278,20355,22482,19828,14.1,100,278,39,573660
ABalaaaar:97,ABalaaaar,97,53794,28794,21265,23622,23129,13.3,98,272,39,542189
ABalaaaar:98,ABalaaaar,98,51498,26498,18295,21267,20373,13.2,98,270,40,599369
ABalaaaar:99,ABalaaaar,99,57050,32050,23100,25745,25303,13.1,100,278,38,568079
ABalaaaar:100,ABalaaaar,100,58359,33359,24561,26846,27973,13.0,98,281,38,566645
ABalaaaar:101,ABalaaaar,101,61463,36463,28250,31583,29316,12.3,97,276,39,553660
ABalaaaar:102,ABalaaaar,102,63641,38641,31061,33193,33431,12.5,99,281,39,523698
ABalaaaar:103,ABalaaaar,103,63998,38998,30136,32238,35281,12.4,97,281,39,540473
ABalaaaar:104,ABalaaaar,104,60017,35017,24849,27510,32176,13.0,97,277,39,581094
ABalaaaar:105,ABalaaaar,105,68460,43460,35966,37206,40966,12.2,95,281,37,444654
ABalaaaar:106,ABalaaaar,106,71408,46408,35053,37524,42102,12.1,100,282,37,458424
ABalaaaar:107,ABalaaaar,107,73059,48059,35335,40029,40051,12.9,98,277,37,453808
ABalaaaar:108,ABalaaaar,108,74332,49332,36845,38880,44385,12.9,98,277,37,454848
ABalaaaar:109,ABalaaaar,109,73697,48697,36004,38378,43504,12.9,98,281,37,465947
ABalaaaar:110,ABalaaaar,110,81788,56788,42094,45648,50137,13.1,99,288,37,467956
ABalaaap:68,ABalaaap,68,26213,1213,1990,2127,1144,12.9,134,305,51,867430
ABalaaap:69,ABalaaap,69,26958,1958,2130,2261,1903,12.8,132,302,50,1003688
ABalaaap:70,ABalaaap,70,27814,2814,3480,3700,2747,13.2,129,293,49,963340
ABalaaap:71,ABalaaap,71,28118,3118,2730,3213,2991,14.0,128,296,49,1021442
ABalaaap:72,ABalaaap,72,29626,4626,4427,5072,4537,14.0,126,294,49,1054837
ABalaaap:73,ABalaaap,73,29955,4955,4937,5474,4804,13.2,120,290,49,1054421
ABalaaap:74,ABalaaap,74,30613,5613,5518,6089,5461,13.1,121,290,49,1078031
ABalaaap:75,ABalaaap,75,30403,5403,4553,5219,5046,15.1,122,288,49,1116832
ABalaaap:76,ABalaaap,76,31885,6885,6098,6795,6585,15.9,125,286,49,1127825
ABalaaap:77,ABalaaap,77,31833,6833,5671,6748,6063,16.0,140,287,50,1281501
ABalaaap:78,ABalaaap,78,32102,7102,5233,6242,5895,15.3,147,292,51,1271552
ABalaaap:79,ABalaaap,79,32466,7466,5603,6487,7062,16.2,142,281,49,1153324
ABalaaap:80,ABalaaap,80,33307,8307,6766,7635,8012,16.1,144,272,51,1277163
ABalaaap:81,ABalaaap,81,33750,8750,6902,7840,8530,16.4,140,267,51,1269230
ABalaaap:82,ABalaaap,82,36937,11937,9043,10521,11379,17.1,139,271,51,1349459
ABalaaap:83,ABalaaap,83,37112,12112,8497,11011,10183,18.1,141,289,52,1532891
ABalaaap:84,ABalaaap,84,37901,12901,8973,11658,10816,18.1,154,307,52,1530963
ABalaaap:85,ABalaaap,85,39330,14330,10443,12846,11227,19.1,160,321,48,1055081
ABalaaap:86,ABalaaap,86,38108,13108,8974,11172,11035,20.1,162,332,51,1140574
ABalaaap:87,ABalaaap,87,43979,18979,14654,16314,17224,20.1,163,336,46,935452
ABalaaap:88,ABalaaap,88,43714,18714,13557,14826,18073,20.9,165,323,44,789785
ABalaaap:89,ABalaaap,89,44600,19600,14633,14926,19417,21.0,159,314,42,629339
ABalaaap:90,ABalaaap,90,49471,24471,18263,18856,23595,20.0,162,324,41,565160
ABalaaapa:91,ABalaaapa,91,44693,19693,14002,15882,16509,19.0,129,311,40,521920
ABalaaapa:92,ABalaaapa,92,46610,21610,15312,16623,18902,19.0,126,319,38,492409
ABalaaapa:93,ABalaaapa,93,45639,20639,12348,15524,15369,18.1,130,309,40,587373
ABalaaapa:94,ABalaaapa,94,50242,25242,15198,18056,19824,17.2,133,305,39,538520
ABalaaapa:95,ABalaaapa,95,49703,24703,15849,18666,20375,17.1,121,296,41,611711
ABalaaapa:96,ABalaaapa,96,52543,27543,18433,22321,22289,17.2,122,298,41,595486
ABalaaapa:97,ABalaaapa,97,51802,26802,18415,20720,23131,17.1,115,296,41,620199
ABalaaapa:98,ABalaaapa,98,56921,31921,22681,24847,28324,17.1,114,296,40,626792
ABalaaapa:99,ABalaaapa,99,57915,32915,23102,25806,28132,17.3,113,298,40,600722
ABalaaapa:100,ABalaaapa,100,60863,35863,22869,28151,26785,17.2,113,291,42,678930
ABalaaapa:101,ABalaaapa,101,62820,37820,25984,30016,30948,17.0,108,282,41,645312
ABalaaapa:102,ABalaaapa,102,68326,43326,31539,35333,35390,17.1,111,279,41,626826
ABalaaapa:103,ABalaaapa,103,71657,46657,29024,35776,39269,17.2,116,275,41,631032
ABalaaapa:104,ABalaaapa,104,69947,44947,27042,33977,35738,17.1,117,268,41,647092
ABalaaapa:105,ABalaaapa,105,76013,51013,32145,38011,42089,16.3,116,265,41,535152
ABalaaapa:106,ABalaaapa,106,82496,57496,40766,45081,45979,16.1,108,269,39,511400
ABalaaapa:107,ABalaaapa,107,82461,57461,39981,45204,41281,16.2,108,271,39,498339
ABalaaapa:108,ABalaaapa,108,87967,62967,44500,48109,51931,17.3,111,270,39,498340
ABalaaapa:109,ABalaaapa,109,91598,66598,44330,49960,55837,17.4,113,270,39,493023
ABalaaapa:110,ABalaaapa,110,94340,69340,47658,53718,57660,17.2,110,274,41,563752
ABalaaapp:91,ABalaaapp,91,42338,17338,11144,12565,15591,20.0,174,323,40,517551
ABalaaapp:92,ABalaaapp,92,45212,20212,14285,15605,13879,19.9,168,334,38,524276
ABalaaapp:93,ABalaaapp,93,45007,20007,11232,13326,13741,20.0,159,340,38,529445
ABalaaapp:94,ABalaaapp,94,48163,23163,12941,16548,18260,19.1,159,341,39,526413
ABalaaapp:95,ABalaaapp,95,50160,25160,13199,17532,17633,18.4,154,333,39,502705
ABalaaapp:96,ABalaaapp,96,51348,26348,14835,20609,20106,18.1,150,332,39,527587
ABalaaapp:97,ABalaaapp,97,48931,23931,12577,16218,18079,18.3,144,326,39,507827
ABalaaapp:98,ABalaaapp,98,58594,33594,20409,24580,28598,19.0,140,327,38,555914
ABalaaapp:99,ABalaaapp,99,56966,31966,16688,22804,24618,18.2,144,323,40,585701
ABalaaapp:100,ABalaaapp,100,59923,34923,18610,24948,23397,18.3,137,320,40,594494
ABalaaapp:101,ABalaaapp,101,63462,38462,23975,30664,28627,18.1,130,321,41,628938
ABalaaapp:102,ABalaaapp,102,66307,41307,26789,33304,32213,18.1,133,320,41,625172
ABalaaapp:103,ABalaaapp,103,69367,44367,28744,36311,38856,18.4,128,314,41,575779
ABalaaapp:104,ABalaaapp,104,66300,41300,26484,32612,36816,18.3,127,308,41,575985
ABalaaapp:105,ABalaaapp,105,76547,51547,37307,41102,46347,17.5,126,307,39,500996
ABalaaapp:106,ABalaaapp,106,80609,55609,39591,42989,50861,18.2,128,308,39,495506
ABalaaapp:107,ABalaaapp,107,83500,58500,43952,45898,55112,18.1,134,312,39,513519
ABalaaapp:108,ABalaaapp,108,81825,56825,41156,43822,49346,17.4,138,317,39,478803
ABalaaapp:109,ABalaaapp,109,89957,64957,48199,50664,58400,17.4,133,318,39,489757
ABalaaapp:110,ABalaaapp,110,91520,66520,46455,52006,59128,18.1,135,321,41,555297
ABalaap:49,ABalaap,49,23499,-1501,-289,-270,-1501,8.0,167,238,41,465775
ABalaap:50,ABalaap,50,23397,-1603,-376,-373,-1603,7.4,163,230,52,924534
ABalaap:51,ABalaap,51,24021,-979,253,240,-979,6.6,176,225,52,1002197
ABalaap:52,ABalaap,52,23632,-1368,-92,-100,-1368,6.5,175,225,52,1066078
ABalaap:53,ABalaap,53,23781,-1219,200,201,-1219,6.6,168,232,52,1101781
ABalaap:54,ABalaap,54,23978,-1022,280,280,-1022,6.6,162,240,52,1177559
ABalaap:55,ABalaap,55,24480,-520,739,739,-520,7.1,166,236,54,1323550
ABalaap:56,ABalaap,56,23637,-1363,-384,-383,-1363,7.2,150,247,54,1374329
ABalaap:57,ABalaap,57,24308,-692,457,457,-692,7.9,147,245,53,1307859
ABalaap:58,ABalaap,58,23715,-1285,-27,-55,-1285,7.8,153,250,53,1131880
ABalaap:59,ABalaap,59,24696,-304,610,582,-299,8.1,165,246,52,1182790
ABalaap:60,ABalaap,60,24275,-725,485,497,-724,9.7,157,245,52,1222866
ABalaap:61,ABalaap,61,25882,882,1868,1829,882,10.8,165,250,52,1241539
ABalaap:62,ABalaap,62,25799,799,1603,1648,803,11.1,175,257,52,1312017
ABalaap:63,ABalaap,63,25425,425,1560,1596,427,11.8,179,259,53,1327628
ABalaap:64,ABalaap,64,26243,1243,2142,2203,1244,11.7,183,260,54,1445800
ABalaap:65,ABalaap,65,26070,1070,1824,1966,1068,13.0,188,263,53,1363120
ABalaap:66,ABalaap,66,26583,1583,2342,2403,1581,14.1,188,265,53,1334716
ABalaap:67,ABalaap,67,26692,1692,2338,2335,1689,13.9,189,264,53,1160562
ABalaap:68,ABalaap,68,28460,3460,4227,4228,3459,12.8,194,266,51,1024948
ABalaapa:69,ABalaapa,69,26147,1147,1936,2284,1119,11.8,174,263,50,835669
ABalaapa:70,ABalaapa,70,27078,2078,2760,2996,2051,12.0,174,258,49,911195
ABalaapa:71,ABalaapa,71,28404,3404,3668,3906,3359,12.1,172,264,49,953298
ABalaapa:72,ABalaapa,72,28351,3351,3672,4062,3313,12.7,170,266,49,965428
ABalaapa:73,ABalaapa,73,27898,2898,3321,3456,2884,12.8,177,273,49,978306
ABalaapa:74,ABalaapa,74,28731,3731,4106,4474,3696,13.2,178,284,49,996475
ABalaapa:75,ABalaapa,75,29240,4240,4136,4440,4146,13.0,171,290,49,1052051
ABalaapa:76,ABalaapa,76,30822,5822,5553,6085,5738,12.9,169,290,49,1058334
ABalaapa:77,ABalaapa,77,31462,6462,5729,6544,5917,12.8,163,300,48,1076004
ABalaapa:78,ABalaapa,78,31816,6816,5597,6687,6128,12.3,165,305,49,1090340
ABalaapa:79,ABalaapa,79,32104,7104,5608,6563,6748,12.3,163,310,49,1087782
ABalaapa:80,ABalaapa,80,34640,9640,8624,9116,9403,12.9,166,321,47,997278
ABalaapa:81,ABalaapa,81,34839,9839,8323,8860,9699,13.9,166,320,47,991305
ABalaapa:82,ABalaapa,82,34862,9862,7978,8949,9356,13.4,166,314,49,1098398
ABalaapa:83,ABalaapa,83,35459,10459,7871,9218,10168,14.3,169,317,50,1239701
ABalaapa:84,ABalaapa,84,37761,12761,9958,12161,12093,14.3,175,317,50,1275291
ABalaapa:85,ABalaapa,85,40443,15443,12389,13925,14522,15.1,175,323,48,1030691
ABalaapa:86,ABalaapa,86,38423,13423,10633,11687,12848,15.1,173,334,47,920821
ABalaapa:87,ABalaapa,87,44369,19369,15831,17104,18542,15.9,185,348,46,927213
ABalaapa:88,ABalaapa,88,43467,18467,15224,15773,17072,16.4,177,355,48,998691
ABalaapa:89,ABalaapa,89,46313,21313,17986,18235,20697,16.1,174,357,46,922394
ABalaapa:90,ABalaapa,90,47053,22053,18021,19029,21112,15.0,179,359,45,794407
ABalaapa:91,ABalaapa,91,49887,24887,20478,21433,22510,15.0,161,349,42,724467
ABalaapa:92,ABalaapa,92,54807,29807,22177,23341,27783,15.9,161,349,38,545364
ABalaapa:93,ABalaapa,93,67118,42118,35841,35932,40687,14.0,160,347,38,573414
ABalaapaa:94,ABalaapaa,94,50079,25079,20334,20791,23257,13.0,141,340,37,417753
ABalaapaa:95,ABalaapaa,95,51998,26998,22723,23281,25686,12.9,141,343,37,472341
ABalaapaa:96,ABalaapaa,96,51367,26367,22642,22915,25682,12.2,135,337,37,473066
ABalaapaa:97,ABalaapaa,97,54962,29962,26066,26543,29282,12.1,128,337,37,481375
ABalaapaa:98,ABalaapaa,98,54305,29305,25076,25427,28620,12.8,131,342,38,523566
ABalaapaa:99,ABalaapaa,99,61257,36257,31581,32394,35132,12.9,136,345,38,543677
ABalaapaa:100,ABalaapaa,100,62196,37196,28891,30424,35382,13.1,136,346,38,550688
ABalaapaa:101,ABalaapaa,101,68303,43303,35732,37618,41622,13.1,132,342,39,555308
ABalaapaa:102,ABalaapaa,102,65318,40318,31933,33785,37794,13.1,144,346,39,561361
ABalaapaa:103,ABalaapaa,103,69838,44838,35313,37454,41824,13.3,141,346,39,531922
ABalaapaa:104,ABalaapaa,104,72197,47197,37216,38651,44788,14.0,133,343,37,503387
ABalaapaa:105,ABalaapaa,105,72489,47489,36268,38701,43471,13.8,130,338,37,429614
ABalaapaa:106,ABalaapaa,106,80527,55527,45206,47385,53252,13.1,135,339,37,444298
ABalaapaa:107,ABalaapaa,107,84230,59230,47478,48564,56725,13.1,137,342,37,448566
ABalaapaa:108,ABalaapaa,108,86241,61241,47886,50128,55492,13.1,141,343,37,444845
ABalaapaa:109,ABalaapaa,109,82974,57974,42103,45509,52015,13.0,138,342,37,442344
ABalaapaa:110,ABalaapaa,110,86402,61402,44921,50606,54589,12.9,140,346,37,432092
ABalaapap:94,ABalaapap,94,51210,26210,19864,21980,22008,14.9,187,356,37,453296
ABalaapap:95,ABalaapap,95,46847,21847,14488,16446,15017,14.9,184,350,37,460750
ABalaapap:96,ABalaapap,96,54029,29029,21213,23868,23123,15.0,183,351,39,541324
ABalaapap:97,ABalaapap,97,57069,32069,23569,26681,26486,15.1,184,349,39,556284
ABalaapap:98,ABalaapap,98,52975,27975,20998,23546,22467,14.3,180,345,40,572775
ABalaapap:99,ABalaapap,99,58676,33676,23823,28233,26394,14.1,181,355,38,553369
ABalaapap:100,ABalaapap,100,67962,42962,27752,30151,35214,14.0,175,355,29,244182
ABalaapap:101,ABalaapap,101,61732,36732,24100,28579,28410,14.1,172,360,39,555926
ABalaapap:102,ABalaapap,102,62152,37152,24566,29743,31906,14.5,178,367,39,492494
ABalaapap:103,ABalaapap,103,69311,44311,29436,35952,37755,15.2,173,366,39,541248
ABalaapap:104,ABalaapap,104,67154,42154,24551,32775,27022,16.0,166,359,41,608854
ABalaapap:105,ABalaapap,105,78761,53761,37582,43197,42507,14.9,163,359,37,445035
ABalaapap:106,ABalaapap,106,74683,49683,34782,41532,39912,13.3,168,363,39,466968
ABalaapap:107,ABalaapap,107,79482,54482,36779,42908,45704,13.1,176,365,37,438031
ABalaapap:108,ABalaapap,108,80308,55308,37286,43455,46074,13.2,176,367,37,433584
ABalaapap:109,ABalaapap,109,90298,65298,42207,48317,55007,12.9,173,361,37,443192
ABalaapap:110,ABalaapap,110,86136,61136,36368,46581,47299,12.9,176,364,37,435799
ABalaapp:69,ABalaapp,69,26398,1398,1888,2148,1383,12.0,224,257,50,802492
ABalaapp:70,ABalaapp,70,26726,1726,2284,2738,1668,12.1,230,268,49,840957
ABalaapp:71,ABalaapp,71,27338,2338,2895,2958,2321,12.2,242,265,49,864704
ABalaapp:72,ABalaapp,72,26198,1198,1834,1919,1186,12.1,245,265,49,901257
ABalaapp:73,ABalaapp,73,27595,2595,3352,3446,2580,12.2,248,267,49,924578
ABalaapp:74,ABalaapp,74,28781,3781,4375,4437,3747,11.9,244,276,49,948858
ABalaapp:75,ABalaapp,75,28880,3880,3713,4010,3783,12.2,249,277,49,947046
ABalaapp:76,ABalaapp,76,29437,4437,4504,4724,4386,12.0,240,274,49,990315
ABalaapp:77,ABalaapp,77,29429,4429,4164,4577,4326,12.2,225,281,48,1007556
ABalaapp:78,ABalaapp,78,31146,6146,5798,6388,5975,11.9,219,289,47,923990
ABalaapp:79,ABalaapp,79,31412,6412,5431,6239,5985,12.8,210,285,47,930857
ABalaapp:80,ABalaapp,80,33706,8706,6816,8118,8372,13.9,208,291,47,954731
ABalaapp:81,ABalaapp,81,32192,7192,5232,6742,6600,13.9,212,301,47,955629
ABalaapp:82,ABalaapp,82,34673,9673,6872,8395,9340,14.3,215,300,49,1054349
ABalaapp:83,ABalaapp,83,35011,10011,6686,8754,7451,15.1,223,317,48,1142053
ABalaapp:84,ABalaapp,84,36770,11770,8404,11019,9873,14.2,227,331,50,1246480
ABalaapp:85,ABalaapp,85,35737,10737,8405,9317,10367,15.2,229,358,48,960293
ABalaapp:86,ABalaapp,86,40081,15081,13220,13448,15010,15.9,231,379,47,841740
ABalaapp:87,ABalaapp,87,40673,15673,13526,13930,15553,16.0,235,387,46,878444
ABalaapp:88,ABalaapp,88,44423,19423,16902,17538,18567,15.1,238,372,44,753026
ABalaapp:89,ABalaapp,89,48114,23114,19682,19999,22761,15.9,229,367,42,692689
ABalaapp:90,ABalaapp,90,49465,24465,19575,20500,23644,16.0,225,361,41,521504
ABalaappa:91,ABalaappa,91,58940,33940,28059,28990,31931,15.2,201,362,29,215653
ABalaappa:92,ABalaappa,92,49077,24077,18395,19690,21567,17.0,195,374,38,461113
ABalaappa:93,ABalaappa,93,47682,22682,16354,17997,19163,17.0,191,366,38,496362
ABalaappa:94,ABalaappa,94,50092,25092,17030,20207,16315,18.0,194,367,39,544010
ABalaappa:95,ABalaappa,95,50497,25497,17745,20768,19515,17.4,183,365,39,481455
ABalaappa:96,ABalaappa,96,53477,28477,19099,24031,18164,18.0,183,363,39,531788
ABalaappa:97,ABalaappa,97,53998,28998,19463,24147,18452,18.0,181,361,39,548905
ABalaappa:98,ABalaappa,98,55372,30372,19150,23475,20368,18.0,180,352,40,596491
ABalaappa:99,ABalaappa,99,60026,35026,22093,27981,20821,17.1,184,344,40,617280
