cellTime,cell,time,none,global,local,blot,cross,z,x,y,size,gweight
AB:1,AB,1,28568,3568,-1610,-1610,3568,16.3,267,300,77,454145
AB:2,AB,2,28556,3556,-1772,-1772,3556,16.8,265,276,71,1359022
ABa:3,ABa,3,29582,4582,-1121,-1121,4582,17.2,229,277,42,312749
ABa:4,ABa,4,29573,4573,-1504,-1504,4573,17.2,234,297,56,556424
ABa:5,ABa,5,29557,4557,-1878,-1878,4557,14.5,241,269,58,604928
ABa:6,ABa,6,29207,4207,-1296,-1296,4207,15.2,199,308,58,653565
ABa:7,ABa,7,28558,3558,-1832,-1832,3558,15.1,181,321,56,609385
ABa:8,ABa,8,28478,3478,-1638,-1638,3478,15.5,171,303,56,675374
ABa:9,ABa,9,28652,3652,-1993,-1993,3652,18.1,126,290,58,856540
ABa:10,ABa,10,29135,4135,-1737,-1737,4135,18.1,147,270,58,856540
ABa:11,ABa,11,28415,3415,-1093,-1093,3415,17.1,157,291,58,980911
ABa:12,ABa,12,28041,3041,-1920,-1920,3041,17.5,163,299,59,811069
ABa:13,ABa,13,29063,4063,-1773,-1773,4063,18.2,196,268,58,719112
ABal:14,ABal,14,28383,3383,-2093,-2168,3157,19.5,194,301,40,202339
ABal:15,ABal,15,28743,3743,-823,-823,3668,21.1,188,288,35,121888
ABal:16,ABal,16,28365,3365,-739,-739,3365,23.1,190,308,34,114459
ABal:17,ABal,17,28421,3421,-1715,-1715,3421,25.0,179,328,50,397240
ABal:18,ABal,18,28395,3395,-1551,-1551,3395,24.4,181,333,49,397625
ABal:19,ABal,19,28221,3221,-1621,-1621,3221,24.3,180,317,49,427942
ABal:20,ABal,20,28209,3209,-1475,-1475,3209,26.0,183,314,49,468748
ABal:21,ABal,21,28977,3977,-514,-514,3977,23.4,173,266,34,166194
ABal:22,ABal,22,28607,3607,-1111,-1111,3607,24.1,167,259,49,548022
ABal:23,ABal,23,28269,3269,-442,-442,3269,25.0,184,206,49,348924
ABal:24,ABal,24,29025,4025,-904,-904,4025,20.1,189,203,50,463364
ABala:25,ABala,25,28462,3462,-1418,-1401,3413,24.3,184,226,44,254717
ABala:26,ABala,26,30364,5364,857,857,5364,22.3,158,262,35,123728
ABala:27,ABala,27,29413,4413,-572,-572,4413,22.0,159,255,35,121018
ABala:28,ABala,28,29731,4731,-974,-974,4731,21.4,138,251,51,416029
ABala:29,ABala,29,28627,3627,-2576,-2576,3627,22.2,128,264,52,610242
ABala:30,ABala,30,28799,3799,-2381,-2381,3799,21.4,136,281,52,711136
ABala:31,ABala,31,28710,3710,-2363,-2363,3710,21.1,130,278,53,800906
ABala:32,ABala,32,29215,4215,-1790,-1790,4215,22.1,133,289,56,1015845
ABala:33,ABala,33,29174,4174,-1403,-1403,4174,24.1,144,290,56,1021813
ABala:34,ABala,34,28814,3814,-1709,-1709,3814,23.1,147,308,57,1028999
ABala:35,ABala,35,28859,3859,-1436,-1436,3859,24.2,161,305,58,1032968
ABala:36,ABala,36,28253,3253,-1798,-1798,3253,24.0,160,297,54,569815
ABala:37,ABala,37,28159,3159,-1505,-1505,3159,23.1,153,293,40,314830
ABalaa:38,ABalaa,38,28611,3611,-2522,-2522,3608,19.0,129,271,42,285764
ABalaa:39,ABalaa,39,29718,4718,-1874,-1871,4718,18.1,114,278,49,399027
ABalaa:40,ABalaa,40,29062,4062,-2290,-2290,4062,17.0,98,271,48,438473
ABalaa:41,ABalaa,41,29629,4629,-1487,-1487,4629,16.1,93,256,51,563679
ABalaa:42,ABalaa,42,29749,4749,-1296,-1296,4749,17.2,90,253,53,715039
ABalaa:43,ABalaa,43,29413,4413,-1696,-1696,4413,18.0,101,253,56,973859
ABalaa:44,ABalaa,44,29673,4673,-1684,-1684,4673,18.0,100,253,58,1081147
ABalaa:45,ABalaa,45,29592,4592,-1164,-1164,4592,18.5,98,259,60,1161857
ABalaa:46,ABalaa,46,28840,3840,-2032,-2032,3840,19.2,105,280,62,1279394
ABalaa:47,ABalaa,47,29460,4460,-1389,-1400,4460,20.1,120,307,63,1224110
ABalaa:48,ABalaa,48,29449,4449,-1373,-1373,4449,19.3,109,286,62,1188741
ABalaa:49,ABalaa,49,29904,4904,-815,-815,4904,19.3,106,272,63,1252593
ABalaa:50,ABalaa,50,29550,4550,-1057,-1058,4550,19.3,106,269,64,1335204
ABalaa:51,ABalaa,51,29720,4720,-1240,-1246,4720,19.1,101,262,64,1418838
ABalaa:52,ABalaa,52,30648,5648,-126,-128,5648,19.2,105,255,63,1255646
ABalaa:53,ABalaa,53,29558,4558,-943,-935,4558,18.3,103,244,63,1229738
ABalaa:54,ABalaa,54,29538,4538,-1110,-1110,4538,18.7,98,245,58,1117644
ABalaa:55,ABalaa,55,28829,3829,-1917,-1917,3829,18.0,98,245,57,742624
ABalaaa:56,ABalaaa,56,29428,4428,-363,-379,4388,20.1,98,258,49,441959
ABalaaa:57,ABalaaa,57,30788,5788,421,413,5780,19.3,100,249,46,337728
ABalaaa:58,ABalaaa,58,30933,5933,675,746,5793,19.1,100,234,36,145257
ABalaaa:59,ABalaaa,59,29977,4977,-237,-237,4977,18.0,90,249,48,335706
ABalaaa:60,ABalaaa,60,30795,5795,193,193,5795,18.2,94,263,50,411784
ABalaaa:61,ABalaaa,61,31781,6781,1308,1308,6781,19.2,93,268,49,399945
ABalaaa:62,ABalaaa,62,31575,6575,727,727,6575,20.0,98,272,50,499283
ABalaaa:63,ABalaaa,63,32755,7755,1802,1802,7755,20.1,100,276,50,497911
ABalaaa:64,ABalaaa,64,31578,6578,293,286,6578,20.1,101,287,50,473074
ABalaaa:65,ABalaaa,65,32901,7901,1320,1320,7887,18.3,103,294,50,480466
ABalaaa:66,ABalaaa,66,31908,6908,933,933,6907,20.1,100,263,49,429355
ABalaaa:67,ABalaaa,67,32649,7649,1568,1556,7643,20.1,102,273,50,505896
ABalaaa:68,ABalaaa,68,32977,7977,1703,1703,7968,19.3,99,266,50,485814
ABalaaa:69,ABalaaa,69,33879,8879,2541,2541,8879,20.1,99,276,51,524747
ABalaaa:70,ABalaaa,70,32271,7271,966,968,7271,20.2,106,278,52,540497
ABalaaa:71,ABalaaa,71,32710,7710,1967,1971,7710,19.2,95,275,53,549644
ABalaaa:72,ABalaaa,72,33891,8891,2643,2643,8891,18.1,94,259,52,569938
ABalaaa:73,ABalaaa,73,32122,7122,979,979,7122,18.0,100,250,51,481628
ABalaaa:74,ABalaaa,74,33022,8022,1432,1436,8022,17.1,102,253,50,508276
ABalaaa:75,ABalaaa,75,30107,5107,-1406,-1406,4916,16.0,98,239,42,329226
ABalaaaa:76,ABalaaaa,76,30944,5944,-734,-713,5869,12.2,91,222,39,232370
ABalaaaa:77,ABalaaaa,77,31615,6615,597,597,6600,12.8,97,212,39,222292
ABalaaaa:78,ABalaaaa,78,31749,6749,401,388,6673,11.1,104,210,42,251974
ABalaaaa:79,ABalaaaa,79,30821,5821,1023,1075,5767,11.3,94,219,42,243808
ABalaaaa:80,ABalaaaa,80,32358,7358,2088,2124,7273,11.2,103,229,43,274310
ABalaaaa:81,ABalaaaa,81,31679,6679,499,680,6506,11.2,107,248,45,304921
ABalaaaa:82,ABalaaaa,82,31560,6560,594,687,6423,12.0,99,246,44,331522
ABalaaaa:83,ABalaaaa,83,32267,7267,1001,1036,7236,12.0,100,244,44,311371
ABalaaaa:84,ABalaaaa,84,33626,8626,2513,2536,8609,12.9,94,246,44,309805
ABalaaaa:85,ABalaaaa,85,32150,7150,846,895,7068,11.4,95,263,46,262358
ABalaaaa:86,ABalaaaa,86,32132,7132,967,1002,7097,11.2,100,265,44,230062
ABalaaaa:87,ABalaaaa,87,31932,6932,259,260,6924,11.1,102,264,45,235525
ABalaaaa:88,ABalaaaa,88,31745,6745,468,525,6697,11.2,98,282,45,239357
ABalaaaa:89,ABalaaaa,89,32736,7736,1005,1012,7702,11.2,100,290,44,230461
ABalaaaa:90,ABalaaaa,90,33828,8828,2525,2623,8756,11.3,95,294,43,215096
ABalaaaa:91,ABalaaaa,91,33238,8238,1376,1371,8198,12.1,96,296,43,244540
ABalaaaa:92,ABalaaaa,92,34078,9078,2647,2631,9030,13.0,94,302,43,251545
ABalaaaa:93,ABalaaaa,93,32340,7340,404,506,6978,12.3,94,301,43,244853
ABalaaaa:94,ABalaaaa,94,33002,8002,1194,1188,7830,12.2,93,300,43,258459
ABalaaaa:95,ABalaaaa,95,33786,8786,1917,2008,8448,12.2,98,313,43,251857
ABalaaaa:96,ABalaaaa,96,33558,8558,1534,1564,8414,12.2,96,316,40,229506
ABalaaaa:97,ABalaaaa,97,32345,7345,903,903,7320,13.2,81,292,38,216550
ABalaaaa:98,ABalaaaa,98,35181,10181,3691,3691,9985,14.1,81,288,37,215505
ABalaaaa:99,ABalaaaa,99,33243,8243,408,408,8012,14.3,80,263,36,192675
ABalaaaa:100,ABalaaaa,100,34238,9238,1271,1278,9152,16.1,76,255,35,172515
ABalaaaa:101,ABalaaaa,101,32427,7427,65,65,7394,17.1,81,240,35,184039
ABalaaaa:102,ABalaaaa,102,34568,9568,2093,2082,9073,15.2,82,236,35,188748
ABalaaaa:103,ABalaaaa,103,33785,8785,1771,1755,8373,15.3,78,229,35,185171
ABalaaaa:104,ABalaaaa,104,33471,8471,757,831,7702,14.2,91,230,35,193627
ABalaaaa:105,ABalaaaa,105,31179,6179,-1025,-1044,5656,14.3,92,218,35,201337
ABalaaaa:106,ABalaaaa,106,30874,5874,-2111,-2262,4204,14.1,108,221,31,183399
ABalaaaal:107,ABalaaaal,107,31093,6093,-1822,-1831,5182,15.1,134,188,31,139257
ABalaaaal:108,ABalaaaal,108,31230,6230,-2343,-2361,5422,15.9,135,185,31,133457
ABalaaaal:109,ABalaaaal,109,32011,7011,-1233,-1377,5800,15.3,134,185,34,156450
ABalaaaal:110,ABalaaaal,110,33399,8399,595,593,7345,15.3,129,175,34,148725
ABalaaaal:111,ABalaaaal,111,31826,6826,-1419,-1431,5873,15.3,122,185,34,150902
ABalaaaal:112,ABalaaaal,112,31331,6331,-1609,-1718,5483,15.2,126,185,34,156194
ABalaaaal:113,ABalaaaal,113,31857,6857,-972,-854,5611,15.4,129,190,34,149386
ABalaaaal:114,ABalaaaal,114,31797,6797,-1030,-1281,5478,14.3,131,189,34,151204
ABalaaaal:115,ABalaaaal,115,32209,7209,-1798,-1952,6056,15.1,129,185,34,180797
ABalaaaar:107,ABalaaaar,107,29481,4481,-3522,-3939,2440,13.5,86,219,29,93808
ABalaaaar:108,ABalaaaar,108,31630,6630,-54,-20,4989,13.2,82,227,33,137139
ABalaaaar:109,ABalaaaar,109,30871,5871,-311,-361,5060,13.0,72,221,32,146274
ABalaaaar:110,ABalaaaar,110,32155,7155,1201,1263,6374,13.1,79,205,34,159737
ABalaaaar:111,ABalaaaar,111,32088,7088,188,328,6210,12.3,81,208,34,152590
ABalaaaar:112,ABalaaaar,112,32094,7094,-33,-6,6037,13.1,87,192,34,171272
ABalaaaar:113,ABalaaaar,113,32802,7802,257,183,6344,13.0,91,188,34,178895
ABalaaaar:114,ABalaaaar,114,31458,6458,-942,-1009,5445,13.2,85,188,34,170382
ABalaaaar:115,ABalaaaar,115,32346,7346,-73,-41,6355,12.1,87,188,34,178335
ABalaaap:76,ABalaaap,76,30084,5084,-1488,-1526,4965,18.0,108,242,39,208617
ABalaaap:77,ABalaaap,77,32299,7299,1192,1182,7237,18.2,119,251,41,196280
ABalaaap:78,ABalaaap,78,32049,7049,1049,1058,6958,18.1,113,258,42,207250
ABalaaap:79,ABalaaap,79,30433,5433,-601,-549,5325,19.1,127,265,44,235751
ABalaaap:80,ABalaaap,80,30901,5901,60,42,5695,20.0,128,262,45,264329
ABalaaap:81,ABalaaap,81,32087,7087,527,524,7037,19.9,125,265,43,252837
ABalaaap:82,ABalaaap,82,31336,6336,-745,-782,6053,19.1,119,264,44,284487
ABalaaap:83,ABalaaap,83,31073,6073,-965,-947,5836,19.1,124,259,46,325588
ABalaaap:84,ABalaaap,84,31429,6429,-53,-72,6362,20.9,126,262,44,286242
ABalaaap:85,ABalaaap,85,32839,7839,734,740,7814,20.1,123,271,44,213604
ABalaaap:86,ABalaaap,86,31954,6954,-265,-254,6855,19.1,119,265,46,258689
ABalaaap:87,ABalaaap,87,31892,6892,-676,-688,6835,19.0,115,278,45,239366
ABalaaap:88,ABalaaap,88,33498,8498,283,255,8246,18.2,123,281,45,223728
ABalaaap:89,ABalaaap,89,31981,6981,-942,-914,6727,18.0,122,284,44,242971
ABalaaap:90,ABalaaap,90,32920,7920,-484,-464,7569,17.2,117,289,43,204577
ABalaaap:91,ABalaaap,91,32669,7669,-297,-272,7270,18.1,116,299,43,230174
ABalaaap:92,ABalaaap,92,32445,7445,-90,-90,7079,19.0,114,305,43,228279
ABalaaap:93,ABalaaap,93,32278,7278,-32,-32,6819,18.2,107,298,43,230745
ABalaaap:94,ABalaaap,94,32199,7199,288,288,6943,19.0,104,307,43,243856
ABalaaap:95,ABalaaap,95,33170,8170,1014,1014,7982,19.1,107,315,43,238426
ABalaaap:96,ABalaaap,96,33164,8164,1264,1264,8087,20.0,109,324,40,238309
ABalaaap:97,ABalaaap,97,32548,7548,85,85,7520,21.0,102,307,38,225989
ABalaaap:98,ABalaaap,98,31437,6437,-1170,-1170,6318,21.1,107,293,37,200368
ABalaaap:99,ABalaaap,99,32763,7763,632,632,7676,21.2,108,279,36,189023
ABalaaap:100,ABalaaap,100,30874,5874,-1082,-1082,5805,21.3,115,285,35,174568
ABalaaap:101,ABalaaap,101,29570,4570,-1808,-1808,4522,21.9,110,273,31,172779
ABalaaapa:102,ABalaaapa,102,31495,6495,-1312,-1322,5407,19.1,86,258,31,153709
ABalaaapa:103,ABalaaapa,103,30802,5802,-1808,-1766,5210,19.1,85,256,33,158588
ABalaaapa:104,ABalaaapa,104,32069,7069,-1207,-1208,6437,19.3,82,260,35,165344
ABalaaapa:105,ABalaaapa,105,33832,8832,1107,1107,8728,20.1,89,252,33,125593
ABalaaapa:106,ABalaaapa,106,29944,4944,-3158,-3158,4492,20.2,92,257,33,111438
ABalaaapa:107,ABalaaapa,107,31497,6497,-683,-683,5458,19.2,79,253,35,142943
ABalaaapa:108,ABalaaapa,108,31419,6419,-1667,-1667,5833,18.2,81,271,35,154253
ABalaaapa:109,ABalaaapa,109,32457,7457,-940,-942,6803,17.0,78,272,34,166176
ABalaaapa:110,ABalaaapa,110,32408,7408,-1689,-1699,6698,16.1,80,264,34,164889
ABalaaapa:111,ABalaaapa,111,30836,5836,-2025,-1951,4439,15.0,75,250,34,173725
ABalaaapa:112,ABalaaapa,112,30454,5454,-2317,-2265,3703,15.2,75,233,34,181928
ABalaaapa:113,ABalaaapa,113,32380,7380,-838,-904,6108,14.3,73,235,34,170427
ABalaaapa:114,ABalaaapa,114,33045,8045,-205,-384,6119,14.1,82,231,34,174706
ABalaaapa:115,ABalaaapa,115,32009,7009,-1337,-1228,5930,14.1,74,231,34,194094
ABalaaapp:102,ABalaaapp,102,30397,5397,-1415,-1415,5287,22.0,142,284,31,104770
ABalaaapp:103,ABalaaapp,103,30369,5369,-1057,-1146,4973,22.9,143,281,31,93035
ABalaaapp:104,ABalaaapp,104,29959,4959,-1066,-1114,3737,22.1,145,277,35,128411
ABalaaapp:105,ABalaaapp,105,30886,5886,-1565,-1702,4186,22.1,137,277,33,93974
ABalaaapp:106,ABalaaapp,106,31892,6892,268,382,5196,23.2,128,290,35,131894
ABalaaapp:107,ABalaaapp,107,31486,6486,-535,-623,5949,23.3,120,292,33,98797
ABalaaapp:108,ABalaaapp,108,32451,7451,37,-32,7035,23.1,114,291,35,144000
ABalaaapp:109,ABalaaapp,109,33543,8543,-116,-226,7945,21.2,104,282,34,134713
ABalaaapp:110,ABalaaapp,110,31516,6516,-1296,-1393,5851,21.1,92,286,34,152329
ABalaaapp:111,ABalaaapp,111,32855,7855,-92,-90,7169,19.1,88,283,34,144176
ABalaaapp:112,ABalaaapp,112,32435,7435,-413,-417,6843,18.2,82,276,34,158047
ABalaaapp:113,ABalaaapp,113,33091,8091,-442,-443,7437,18.1,80,266,34,171737
ABalaaapp:114,ABalaaapp,114,32193,7193,-1232,-1210,6042,18.1,81,267,34,173300
ABalaaapp:115,ABalaaapp,115,34490,9490,537,517,8031,17.3,80,269,34,172480
ABalaap:56,ABalaap,56,29072,4072,-1641,-1665,4028,17.9,116,215,38,271405
ABalaap:57,ABalaap,57,30118,5118,-779,-789,5102,15.2,127,207,52,499875
ABalaap:58,ABalaap,58,31066,6066,-96,-101,6020,15.1,126,208,51,334249
ABalaap:59,ABalaap,59,29826,4826,-2043,-2059,4826,13.1,132,204,50,391206
ABalaap:60,ABalaap,60,31474,6474,260,256,6474,13.3,120,191,50,410502
ABalaap:61,ABalaap,61,31170,6170,632,632,6170,13.1,109,202,49,432260
ABalaap:62,ABalaap,62,31867,6867,854,854,6867,14.0,102,210,48,446680
ABalaap:63,ABalaap,63,31588,6588,841,841,6588,14.1,98,208,48,455961
ABalaap:64,ABalaap,64,31487,6487,560,560,6487,16.2,91,213,50,473848
ABalaap:65,ABalaap,65,31961,6961,1258,1258,6960,17.3,94,218,48,404121
ABalaap:66,ABalaap,66,32799,7799,1630,1624,7797,15.4,111,207,49,407354
ABalaap:67,ABalaap,67,33891,8891,2478,2484,8880,15.1,111,219,50,507517
ABalaap:68,ABalaap,68,32019,7019,517,472,7005,15.1,115,215,50,507958
ABalaap:69,ABalaap,69,32630,7630,839,763,7588,15.3,123,220,51,468051
ABalaap:70,ABalaap,70,33045,8045,1150,1103,8027,16.1,134,224,52,537952
ABalaap:71,ABalaap,71,33099,8099,1533,1520,8097,15.1,142,230,53,528609
ABalaap:72,ABalaap,72,33028,8028,1234,1212,8010,13.4,152,228,54,568864
ABalaap:73,ABalaap,73,32621,7621,842,881,7612,14.4,172,217,53,502740
ABalaap:74,ABalaap,74,31372,6372,-226,-216,6361,16.0,184,216,48,378781
ABalaap:75,ABalaap,75,30210,5210,-528,-528,5185,15.2,188,224,30,158896
ABalaapa:76,ABalaapa,76,31262,6262,-573,-573,6246,14.1,164,224,35,143065
ABalaapa:77,ABalaapa,77,32045,7045,-222,-223,7016,13.1,163,237,39,173558
ABalaapa:78,ABalaapa,78,31724,6724,-765,-750,6668,12.2,159,254,42,204406
ABalaapa:79,ABalaapa,79,31983,6983,-192,-201,6895,12.3,152,262,44,242383
ABalaapa:80,ABalaapa,80,32285,7285,241,250,7070,14.0,151,270,41,226605
ABalaapa:81,ABalaapa,81,31882,6882,-10,-52,6632,14.1,157,279,45,268338
ABalaapa:82,ABalaapa,82,31950,6950,-204,-174,6560,14.9,151,271,44,273550
ABalaapa:83,ABalaapa,83,32138,7138,-260,-247,6958,14.9,158,266,44,281896
ABalaapa:84,ABalaapa,84,32525,7525,428,387,7350,14.4,151,274,48,328225
ABalaapa:85,ABalaapa,85,31949,6949,-508,-475,6859,14.2,150,280,46,252358
ABalaapa:86,ABalaapa,86,33263,8263,894,835,8081,14.1,155,278,46,258118
ABalaapa:87,ABalaapa,87,31564,6564,-968,-931,6185,14.1,160,280,45,234984
ABalaapa:88,ABalaapa,88,32715,7715,-253,-316,7458,13.1,155,287,45,221796
ABalaapa:89,ABalaapa,89,32532,7532,-792,-807,7452,14.0,161,283,44,230707
ABalaapa:90,ABalaapa,90,32360,7360,-390,-518,7119,13.2,163,293,43,216758
ABalaapa:91,ABalaapa,91,32649,7649,-291,-346,7314,13.1,160,303,43,228278
ABalaapa:92,ABalaapa,92,33753,8753,1115,1055,8529,13.2,156,287,43,220025
ABalaapa:93,ABalaapa,93,32033,7033,-1056,-926,6736,13.2,150,292,43,227910
ABalaapa:94,ABalaapa,94,33062,8062,951,872,7613,14.1,153,282,43,231010
ABalaapa:95,ABalaapa,95,33570,8570,857,891,7649,13.2,144,279,43,227777
ABalaapa:96,ABalaapa,96,32959,7959,26,-75,6981,13.1,149,286,40,193112
ABalaapa:97,ABalaapa,97,31672,6672,-1251,-1258,6596,14.1,139,272,38,183367
ABalaapa:98,ABalaapa,98,33830,8830,939,931,8334,13.3,141,270,37,159620
ABalaapa:99,ABalaapa,99,32355,7355,-558,-577,7049,14.1,142,261,36,169337
ABalaapa:100,ABalaapa,100,34025,9025,1384,1384,7880,14.2,141,258,35,132919
ABalaapa:101,ABalaapa,101,33741,8741,1267,1268,7619,14.1,146,254,35,149403
ABalaapa:102,ABalaapa,102,31675,6675,-896,-899,5437,14.0,149,250,35,147739
ABalaapa:103,ABalaapa,103,31964,6964,-1161,-1162,5658,13.2,159,256,35,166629
ABalaapa:104,ABalaapa,104,34395,9395,1648,1679,8706,13.2,154,258,35,140423
ABalaapa:105,ABalaapa,105,31759,6759,-1202,-1203,6433,14.4,155,257,33,109902
ABalaapa:106,ABalaapa,106,30300,5300,-1687,-1715,4990,16.9,150,256,31,139465
ABalaapaa:107,ABalaapaa,107,30731,5731,-2754,-2710,5071,16.1,119,234,31,119513
ABalaapaa:108,ABalaapaa,108,32219,7219,-391,-375,6643,16.0,114,236,31,124726
ABalaapaa:109,ABalaapaa,109,30964,5964,-2528,-2552,5301,15.3,112,237,32,124741
ABalaapaa:110,ABalaapaa,110,32952,7952,-135,-170,7587,16.1,115,233,34,147185
ABalaapaa:111,ABalaapaa,111,32238,7238,-1258,-1284,6719,16.3,112,227,34,139028
ABalaapaa:112,ABalaapaa,112,31075,6075,-1724,-1911,5510,16.2,116,225,34,151551
ABalaapaa:113,ABalaapaa,113,32195,7195,-882,-1018,6347,16.2,118,223,34,137046
ABalaapaa:114,ABalaapaa,114,32789,7789,-985,-1026,6579,16.2,110,221,34,153036
ABalaapaa:115,ABalaapaa,115,32508,7508,-891,-1006,6258,16.1,109,218,34,165187
ABalaapap:107,ABalaapap,107,31493,6493,-1143,-1143,6259,16.2,180,265,29,68490
ABalaapap:108,ABalaapap,108,30002,5002,-2609,-2609,4496,17.0,178,265,29,83147
ABalaapap:109,ABalaapap,109,31202,6202,-480,-524,5597,17.1,181,264,30,93336
ABalaapap:110,ABalaapap,110,31759,6759,-1393,-1394,6486,16.1,169,263,32,95048
ABalaapap:111,ABalaapap,111,32110,7110,-1113,-1104,6551,16.2,160,258,29,62933
ABalaapap:112,ABalaapap,112,31368,6368,-1317,-1388,5606,15.2,154,265,32,105251
ABalaapap:113,ABalaapap,113,32105,7105,-905,-880,6290,15.1,151,261,34,146260
ABalaapap:114,ABalaapap,114,32088,7088,-909,-1099,5610,14.2,150,258,34,148980
ABalaapap:115,ABalaapap,115,32633,7633,-595,-518,6545,14.2,148,258,34,144320
ABalaapp:76,ABalaapp,76,29754,4754,-2073,-2073,4727,14.3,230,209,35,110909
ABalaapp:77,ABalaapp,77,30320,5320,-730,-730,5307,15.0,236,209,39,180550
ABalaapp:78,ABalaapp,78,31196,6196,-110,-108,6041,16.0,242,219,42,203351
ABalaapp:79,ABalaapp,79,30781,5781,-786,-786,5771,17.0,235,225,42,198007
ABalaapp:80,ABalaapp,80,31542,6542,-116,-116,6531,17.3,230,239,43,185680
ABalaapp:81,ABalaapp,81,31008,6008,-296,-299,5987,17.2,219,256,45,232876
ABalaapp:82,ABalaapp,82,30167,5167,-870,-901,4900,18.9,213,264,44,247575
ABalaapp:83,ABalaapp,83,30310,5310,-833,-918,4847,19.0,211,259,44,254090
ABalaapp:84,ABalaapp,84,31022,6022,-357,-368,5929,17.2,214,259,46,258681
ABalaapp:85,ABalaapp,85,29979,4979,-1302,-1337,4628,18.0,210,257,44,172078
ABalaapp:86,ABalaapp,86,31182,6182,-410,-427,5709,17.9,214,265,42,156363
ABalaapp:87,ABalaapp,87,32041,7041,385,404,6503,16.2,220,274,43,167503
ABalaapp:88,ABalaapp,88,31874,6874,-640,-583,6058,15.1,215,289,45,185210
ABalaapp:89,ABalaapp,89,31821,6821,-161,-223,6134,15.1,216,293,44,202807
ABalaapp:90,ABalaapp,90,32078,7078,116,167,6424,15.2,217,293,43,196402
ABalaapp:91,ABalaapp,91,32418,7418,400,428,7117,16.1,201,293,43,201784
ABalaapp:92,ABalaapp,92,31668,6668,-253,-299,6176,15.2,208,296,43,193275
ABalaapp:93,ABalaapp,93,31770,6770,-261,-273,6510,16.1,197,289,43,210899
ABalaapp:94,ABalaapp,94,31696,6696,-467,-441,6314,16.0,191,291,43,214249
ABalaapp:95,ABalaapp,95,33021,8021,945,856,7725,15.1,191,292,43,226371
ABalaapp:96,ABalaapp,96,31354,6354,-677,-661,6057,15.2,193,295,38,173447
ABalaapp:97,ABalaapp,97,31811,6811,-449,-494,6550,15.2,190,279,36,167657
ABalaapp:98,ABalaapp,98,30529,5529,-1679,-1696,5173,15.0,191,269,37,162698
ABalaapp:99,ABalaapp,99,33366,8366,1286,1295,8035,15.1,194,266,36,166355
ABalaapp:100,ABalaapp,100,30331,5331,-1104,-1105,4894,15.2,196,268,35,137845
ABalaapp:101,ABalaapp,101,31509,6509,-903,-912,6154,15.1,192,280,35,153286
ABalaapp:102,ABalaapp,102,31023,6023,-1311,-1312,5888,15.3,187,286,35,151557
ABalaapp:103,ABalaapp,103,30550,5550,-1450,-1450,5473,16.9,175,292,31,144288
ABalaappa:104,ABalaappa,104,29687,4687,-2110,-2125,3846,18.0,148,284,31,121003
ABalaappa:105,ABalaappa,105,30417,5417,-1845,-2011,4018,19.0,145,282,31,103207
ABalaappa:106,ABalaappa,106,32682,7682,439,505,6598,20.2,146,286,35,127492
ABalaappa:107,ABalaappa,107,32091,7091,-91,-125,6635,21.1,148,271,31,93298
ABalaappa:108,ABalaappa,108,30688,5688,-1753,-1650,5189,21.1,140,270,33,107124
ABalaappa:109,ABalaappa,109,31513,6513,-463,-471,6173,21.1,142,268,29,80600
ABalaappa:110,ABalaappa,110,30768,5768,-1395,-1500,5404,22.1,127,273,34,129493
ABalaappa:111,ABalaappa,111,33472,8472,1557,1541,8128,21.2,126,272,34,126921
ABalaappa:112,ABalaappa,112,31866,6866,-933,-935,6591,21.1,122,273,34,134675
ABalaappa:113,ABalaappa,113,32246,7246,315,319,7034,22.0,122,263,34,145236
ABalaappa:114,ABalaappa,114,33224,8224,662,573,7376,21.1,107,266,34,146996
ABalaappa:115,ABalaappa,115,31893,6893,-1227,-1240,6350,21.1,108,262,34,154537
ABalaappp:104,ABalaappp,104,30708,5708,-1026,-1012,4986,18.1,191,304,31,119378
ABalaappp:105,ABalaappp,105,32256,7256,-419,-419,6643,19.0,201,310,29,76141
ABalaappp:106,ABalaappp,106,30278,5278,-604,-604,5002,19.0,213,307,29,60669
ABalaappp:107,ABalaappp,107,31007,6007,-447,-462,5263,19.2,221,298,27,44216
ABalaappp:108,ABalaappp,108,31755,6755,-1,-9,6249,19.1,204,305,29,60716
ABalaappp:109,ABalaappp,109,32186,7186,622,493,5988,19.1,204,305,29,60716
ABalaappp:110,ABalaappp,110,31409,6409,-203,-203,5042,19.9,184,292,30,87545
ABalaappp:111,ABalaappp,111,31131,6131,-474,-637,4942,19.9,174,289,30,102804
ABalaappp:112,ABalaappp,112,31893,6893,-850,-887,5344,18.2,166,294,34,126416
ABalaappp:113,ABalaappp,113,31266,6266,-996,-1009,5106,19.1,159,285,34,137814
ABalaappp:114,ABalaappp,114,31277,6277,-1436,-1394,5226,19.0,157,273,34,155879
ABalaappp:115,ABalaappp,115,32219,7219,-388,-298,5887,19.1,148,275,34,150310
ABalap:38,ABalap,38,29809,4809,-476,-476,4803,23.1,175,295,42,250206
ABalap:39,ABalap,39,30292,5292,-232,-232,5292,22.2,169,302,49,325289
ABalap:40,ABalap,40,29264,4264,-748,-748,4264,23.0,183,307,36,156821
ABalap:41,ABalap,41,28417,3417,-1726,-1726,3417,25.0,193,314,51,405730
ABalap:42,ABalap,42,28870,3870,-1362,-1362,3870,25.1,193,318,53,511011
